registry_stone_id,grid_id,uncertainty_class,grid_area_pct
44331,1789477,5,0.592877107719332
44331,1789478,5,0.5418490698784589
44331,1789479,5,0.48994522299170495
44331,1789480,5,0.4376285990621895
44331,1789481,5,0.0020455483630299567
52908,1785212,5,0.06950714676864445
52908,1785213,5,0.3914310089491308
52908,1785214,5,0.047734817663580176
52908,1787344,5,0.048402597067877653
52908,1787345,5,0.24662511892616748
52908,1787346,5,0.028533989197388292
62197,1789476,5,0.03314219328686595
62197,1789477,5,0.2976805172771215
62197,1791608,5,0.00912432762403041
62197,1791609,5,0.07397698936406523
67015,1785214,5,0.13397312925457955
67015,1785215,5,0.4910960253983736
67015,1785216,5,0.502271934325248
67015,1787344,5,0.08263361399322748
67015,1787345,5,0.5433337043832988
67015,1787346,5,0.5911744443625212
67015,1787347,5,0.6864264353409409
67015,1787348,5,0.609188955842331
71611,2459047,5,0.134232411268563
71611,2459048,5,0.1481853917889297
71695,2450525,5,0.02228881955035031
71695,2450526,5,0.19914522677212954
71695,2450527,5,0.24470523240529002
71695,2450528,5,0.2902652380336076
71695,2450529,5,0.3358252436619252
71695,2450530,5,0.38138524929583073
71695,2450531,5,0.06369170451834798
71695,2452657,5,0.014395003091730177
71695,2452658,5,0.09739750918000936
71695,2452659,5,0.2442281260110438
71695,2452660,5,1
71695,2452661,5,1
71695,2452662,5,1
71695,2452663,5,0.19388105650544166
71695,2454791,5,0.03584166079908609
71695,2454792,5,0.19818386000581087
71695,2454793,5,0.14402059838641434
71695,2454794,5,0.08985733676701785
71695,2454795,5,0.012597987588867545
71814,2352465,5,0.26299296167343855
71814,2354597,5,0.2747487167827785
71814,2356729,5,0.001614270824380219
71959,2486746,5,0.1636162322729826
71959,2486747,5,0.39668207217075396
71959,2486748,5,0.006909101608395576
72149,2668057,5,0.24522340039871632
72149,2668058,5,0.5237556729942561
72149,2670188,5,0.15753709505051375
72149,2670189,5,0.421531447770074
72149,2670190,5,0.02263878522431478
72294,2476127,5,0.186282339765504
72294,2476128,5,0.2462935620058328
72294,2476129,5,0.21775639954060316
72294,2476130,5,0.1874505978450179
72294,2476131,5,0.08744919746867381
72294,2478259,5,0.3934979277446866
72294,2478260,5,0.24143242347203195
72349,2450542,5,0.11848989724628628
72349,2450543,5,0.4930022582180798
72349,2450544,5,0.24181402684450148
72349,2452674,5,0.22354527621865272
72349,2452675,5,1
72349,2452676,5,0.8026175187288435
72349,2452677,5,0.20776562687940894
72349,2452678,5,0.19624149873629212
72349,2454806,5,0.18082033586800098
72349,2454807,5,1
72349,2454808,5,1
72349,2454809,5,1
72349,2454810,5,0.7541703040599823
72349,2456938,5,0.11862394338548184
72349,2456939,5,0.8310027300432324
72349,2456940,5,0.7962771019041538
72349,2456941,5,0.5748244708240032
72349,2456942,5,0.07341832988858223
72349,2459073,5,0.01254911851733923
72442,2062488,5,0.06404120526807383
72442,2062489,5,0.0772679997621104
72442,2064618,5,0.11583956315629185
72442,2064619,5,0.29831091172508895
72442,2064620,5,0.8314142954558134
72442,2064621,5,0.723058933442831
72442,2066750,5,0.14467580633051694
72442,2066751,5,0.3134954624529928
72442,2066752,5,0.23506234173737467
72442,2066753,5,0.1734517553836107
72509,2655193,5,4.5430509509169494e-4
72509,2655194,5,0.02413930855691433
72509,2655195,5,0.060864728563511744
72509,2655196,5,0.09759014857467264
72509,2655197,5,0.13431556858122348
72509,2655198,5,0.23350765156429262
72509,2655199,5,0.3010378801718354
72509,2655200,5,0.0013427528471685946
72509,2657324,5,0.06831715885126032
72509,2657325,5,0.6519374370738864
72509,2657326,5,0.6954456260148436
72509,2657327,5,0.7038301263470202
72509,2657328,5,0.7122146266795695
72509,2657329,5,0.7205991270061582
72509,2657330,5,0.6790374766234716
72509,2657331,5,0.614162247165502
72509,2657332,5,0.26895604521259664
72509,2659456,5,0.5946207122251391
72509,2659457,5,1
72509,2659458,5,1
72509,2659459,5,1
72509,2659460,5,1
72509,2659461,5,1
72509,2659462,5,1
72509,2659463,5,1
72509,2659464,5,0.24567848295979203
72509,2661587,5,0.14451605326533318
72509,2661588,5,0.9816698386982083
72509,2661589,5,1
72509,2661590,5,1
72509,2661591,5,1
72509,2661592,5,1
72509,2661593,5,1
72509,2661594,5,1
72509,2661595,5,1
72509,2661596,5,0.17180667344927789
72509,2663719,5,0.6577523510918021
72509,2663720,5,1
72509,2663721,5,1
72509,2663722,5,1
72509,2663723,5,1
72509,2663724,5,1
72509,2663725,5,1
72509,2663726,5,1
72509,2663727,5,1
72509,2663728,5,0.48398310198634864
72509,2665850,5,0.12714381412118672
72509,2665851,5,0.99450040073841806
72509,2665852,5,1
72509,2665853,5,1
72509,2665854,5,1
72509,2665855,5,1
72509,2665856,5,1
72509,2665857,5,1
72509,2665858,5,1
72509,2665859,5,1
72509,2665860,5,0.7538139304503798
72509,2667982,5,0.16326299704164265
72509,2667983,5,1
72509,2667984,5,1
72509,2667985,5,1
72509,2667986,5,1
72509,2667987,5,1
72509,2667988,5,1
72509,2667989,5,1
72509,2667990,5,1
72509,2667991,5,1
72509,2667992,5,0.9756106629893184
72509,2667993,5,0.44669814234375954
72509,2667994,5,0.44789571003839374
72509,2667995,5,0.49677349234744905
72509,2667996,5,0.44802372109666466
72509,2670114,5,0.1254646609261632
72509,2670115,5,0.9122039784222842
72509,2670116,5,0.8510416700601577
72509,2670117,5,0.7898793617039919
72509,2670118,5,0.7287170533463359
72509,2670119,5,0.6675547449849546
72509,2670120,5,0.6063924366228283
72509,2670121,5,0.545230128262192
72509,2670122,5,0.4840678199015558
72509,2670123,5,0.4229054232083261
72509,2670124,5,0.36174279200844467
72509,2670125,5,0.300580148184672
72509,2670126,5,0.23941750436089934
72509,2670127,5,0.17825486053712666
72509,2670128,5,0.1130659942037426
72509,2670129,5,2.5369425903772936e-5
72548,2685118,5,0.012284632582217455
72548,2685119,5,0.27779562199115754
72548,2687250,5,0.014570561790466308
72548,2687251,5,0.8945472787968815
72548,2689383,5,0.9153721131958067
72548,2691515,5,0.9186473833233118
72548,2691516,5,0.0029790024802088737
72548,2693647,5,0.8864650839418173
72548,2693648,5,0.04141557447016239
72548,2695779,5,0.56229863088727
72548,2695780,5,0.05132205403149128
72804,2424926,5,0.0640982941525057
72804,2424927,5,0.2088666426230222
72804,2427059,5,0.04372472518184222
72804,2429186,5,8.28931948915124e-4
72804,2431317,5,0.1648410828638822
72804,2431318,5,0.314005553856818
72804,2431319,5,0.0865869306307286
72804,2431320,5,0.09437292016111315
72804,2431321,5,0.004991094804927707
72804,2433449,5,0.1686119255375117
72804,2433450,5,0.8400306664057076
72804,2433451,5,1
72804,2433452,5,1
72804,2433453,5,0.3321776615425944
72804,2435577,5,0.06859636694113724
72804,2435578,5,0.004908675695676356
72804,2435580,5,0.3613587350182235
72804,2435581,5,0.9565540067538619
72804,2435582,5,1
72804,2435583,5,1
72804,2435584,5,1
72804,2435585,5,0.4032719645798206
72804,2437707,5,0.13889703585989774
72804,2437708,5,0.340643915694952
72804,2437709,5,0.26506695515438916
72804,2437710,5,0.4714054060064256
72804,2437711,5,0.11259974686098286
72804,2437712,5,0.03733342295140028
72804,2437713,5,0.36538293400257826
72804,2437714,5,1
72804,2437715,5,1
72804,2437716,5,1
72804,2437717,5,0.4392403861671686
72804,2439839,5,0.32111941783875225
72804,2439840,5,0.7198053266122937
72804,2439842,5,0.1648554649785161
72804,2439843,5,0.210581988632679
72804,2439845,5,0.2051917263403535
72804,2439846,5,1
72804,2439847,5,1
72804,2439848,5,1
72804,2439849,5,0.4408959299832583
72804,2439850,5,0.29230179351605473
72804,2439851,5,0.41182582799866796
72804,2441971,5,0.2791528585523367
72804,2441972,5,0.7777391413733363
72804,2441973,5,0.10372536703441292
72804,2441974,5,0.2517882651833817
72804,2441975,5,0.23387646487355232
72804,2441977,5,0.16587125245928763
72804,2441978,5,1
72804,2441979,5,1
72804,2441980,5,1
72804,2441981,5,0.557824714230001
72804,2441982,5,0.8150163516514003
72804,2441983,5,0.9396387531399727
72804,2444103,5,0.23718629926741122
72804,2444104,5,1
72804,2444105,5,1
72804,2444106,5,1
72804,2444107,5,0.2571709411144257
72804,2444109,5,0.1445043316066265
72804,2444110,5,1
72804,2444111,5,1
72804,2444112,5,1
72804,2444113,5,0.41666517109274864
72804,2444114,5,0.5688938376298174
72804,2444115,5,0.6114670526165515
72804,2444116,5,1.3835750729776918e-5
72804,2446235,5,0.19521973998248576
72804,2446236,5,1
72804,2446237,5,1
72804,2446238,5,1
72804,2446239,5,0.7040147728055716
72804,2446240,5,0.6284197823278606
72804,2446241,5,0.7110898660540581
72804,2446242,5,1
72804,2446243,5,1
72804,2446244,5,1
72804,2446245,5,0.5337624768853187
72804,2448367,5,0.1532531806975603
72804,2448368,5,1
72804,2448369,5,1
72804,2448370,5,1
72804,2448371,5,1
72804,2448372,5,1
72804,2448373,5,1
72804,2448374,5,1
72804,2448375,5,1
72804,2448376,5,1
72804,2448377,5,0.5682126174554228
72804,2448378,5,0.2545794969879091
72804,2448379,5,0.6436035594061017
72804,2448380,5,0.011864237766712905
72804,2450499,5,0.11128662141263485
72804,2450500,5,1
72804,2450501,5,1
72804,2450502,5,1
72804,2450503,5,1
72804,2450504,5,1
72804,2450505,5,1
72804,2450506,5,1
72804,2450507,5,1
72804,2450508,5,1
72804,2450509,5,0.6526746651202441
72804,2450510,5,0.48126576155219225
72804,2450511,5,1
72804,2450512,5,0.04054124503731728
72804,2452631,5,0.060684480787348005
72804,2452632,5,0.741306906118989
72804,2452633,5,0.6287591961152852
72804,2452634,5,0.5794724867120385
72804,2452635,5,0.530624878886342
72804,2452636,5,0.4827429306462407
72804,2452637,5,0.4349128578647971
72804,2452638,5,0.3870827850840986
72804,2452639,5,0.33925271230265497
72804,2452640,5,0.2914226395215839
72804,2452641,5,0.24359256674051286
72804,2452642,5,0.19576249395962805
72804,2452643,5,0.14789771551266312
72804,2452644,5,0.006813603749126196
72868,2474033,5,4.6421300863730723e-4
72868,2476163,5,0.16953462516441942
72868,2476164,5,0.9200792692705989
72868,2476165,5,0.8753031820908189
72868,2476166,5,0.10722207212522626
72868,2478294,5,0.02074828398935497
72868,2478295,5,0.8549740348190069
72868,2478296,5,1
72868,2478297,5,1
72868,2478298,5,0.4427371078076947
72868,2480426,5,0.016211443699896334
72868,2480427,5,0.8022821467459201
72868,2480428,5,1
72868,2480429,5,0.8849422185622156
72868,2480430,5,0.08685180362090468
72868,2482559,5,0.03469521251879632
72868,2482560,5,0.6324907635524869
72868,2482561,5,0.3723575292468071
72868,2484692,5,6.098859150893986e-4
72868,2484693,5,0.00562335943938233
73016,2378024,5,0.003916110334917903
73016,2378025,5,0.7993824188888073
73016,2378026,5,0.15891638652086257
73016,2380156,5,0.17452701897621153
73016,2380157,5,1
73016,2380158,5,0.2546251597195864
73016,2382288,5,0.25894328575879333
73016,2382289,5,0.854090911117196
73016,2382290,5,0.2966050906457007
73016,2384422,5,0.008512074658740312
73097,2343913,5,0.0786380676023662
73097,2343914,5,0.4792391255363822
73097,2343915,5,0.5354284458979964
73097,2343916,5,0.5916177662596106
73097,2343917,5,0.6478070866174996
73097,2343918,5,0.5324194446511566
73097,2346045,5,0.1339730055898428
73097,2346046,5,1
73097,2346047,5,1
73097,2346048,5,1
73097,2346049,5,1
73097,2346050,5,0.8180253662332893
73097,2348177,5,0.07530148425102234
73097,2348178,5,1
73097,2348179,5,1
73097,2348180,5,1
73097,2348181,5,1
73097,2348182,5,0.8953238490477204
73097,2348183,5,0.008647058299183845
73097,2350309,5,0.01800573512017727
73097,2350310,5,0.9986242277950048
73097,2350311,5,1
73097,2350312,5,0.9731367897376418
73097,2350313,5,0.8704411425615661
73097,2350314,5,0.8622003291020417
73097,2350315,5,0.6517203386042267
73097,2350316,5,0.07214567870087922
73097,2352442,5,0.8267593463528902
73097,2352443,5,0.863091964535322
73097,2352444,5,0.8916224898256827
73097,2352445,5,0.9959854520305991
73097,2352446,5,1
73097,2352447,5,1
73097,2352448,5,0.8703037676930427
73097,2352449,5,0.18932624919489027
73097,2354574,5,0.907106931078434
73097,2354575,5,1
73097,2354576,5,1
73097,2354577,5,1
73097,2354578,5,1
73097,2354579,5,1
73097,2354580,5,1
73097,2354581,5,0.9625125561624766
73097,2354582,5,0.3622230536952615
73097,2356706,5,0.8652741535261274
73097,2356707,5,1
73097,2356708,5,1
73097,2356709,5,1
73097,2356710,5,1
73097,2356711,5,1
73097,2356712,5,1
73097,2356713,5,1
73097,2356714,5,0.8461064037010073
73097,2356715,5,0.016868970681913197
73097,2358838,5,0.8375732730165124
73097,2358839,5,0.8825877259299159
73097,2358840,5,0.12983115785121918
73097,2358841,5,0.6247918258234858
73097,2358842,5,0.8406982902422547
73097,2358843,5,0.9330595192924142
73097,2358844,5,0.907879277888799
73097,2358845,5,0.6569021619021893
73097,2358846,5,0.10676786055713892
73097,2360970,5,0.810669727024436
73097,2360971,5,0.6807810294568538
73097,2363102,5,0.760934095236659
73097,2363103,5,0.1486811077170074
73097,2365234,5,0.1262666690953076
73179,2446284,5,0.04006113752508536
73179,2448415,5,0.06704228863001335
73179,2448416,5,0.19495274676941335
73181,2638179,5,3.228181822487386e-6
73181,2638180,5,0.017861798745587295
73181,2638181,5,0.052637712862342596
73181,2638182,5,0.04410195017745718
73181,2640302,5,0.10768330497145653
73181,2640303,5,0.7070040340721607
73181,2640304,5,0.733871077914536
73181,2640305,5,0.7443573639847338
73181,2640306,5,0.7542226831622422
73181,2640307,5,0.763155640976131
73181,2640308,5,0.7659715094484388
73181,2640309,5,0.7676759409621358
73181,2640310,5,0.7693803724750876
73181,2640311,5,0.7710815758049488
73181,2640312,5,0.7549274367526173
73181,2640313,5,0.7218577526658774
73181,2640314,5,0.3114962815657258
73181,2642434,5,0.00619496911043534
73181,2642435,5,0.023941995589993895
73181,2642436,5,0.0010680354968993925
73198,2346033,5,0.2424712318348087
73198,2346034,5,0.023581391612254084
73198,2348164,5,0.0018727029522880912
73198,2348165,5,0.8998234581965953
73198,2348166,5,0.7050604051887989
73198,2350296,5,0.16058178472965956
73198,2350297,5,1
73198,2350298,5,0.9939521603345871
73198,2350299,5,0.26617234030663967
73198,2352428,5,0.41946758065223694
73198,2352429,5,1
73198,2352430,5,1
73198,2352431,5,0.8305390051782131
73198,2352432,5,0.003837612836435437
73198,2354560,5,0.6783533769667148
73198,2354561,5,1
73198,2354562,5,1
73198,2354563,5,1
73198,2354564,5,0.6631696173608304
73198,2354565,5,0.47871694311946633
73198,2354566,5,0.793091516637057
73198,2354567,5,0.5427454199507833
73198,2354568,5,0.011583918945863842
73198,2356691,5,0.008587760924361646
73198,2356692,5,0.9286514123547822
73198,2356693,5,1
73198,2356694,5,1
73198,2356695,5,1
73198,2356696,5,1
73198,2356697,5,1
73198,2356698,5,1
73198,2356699,5,1
73198,2356700,5,0.6852452643990516
73198,2356701,5,0.034852772595733404
73198,2358823,5,0.19612496959269046
73198,2358824,5,1
73198,2358825,5,1
73198,2358826,5,1
73198,2358827,5,1
73198,2358828,5,1
73198,2358829,5,1
73198,2358830,5,1
73198,2358831,5,1
73198,2358832,5,1
73198,2358833,5,0.6281810012996196
73198,2360955,5,0.4549390563592315
73198,2360956,5,1
73198,2360957,5,1
73198,2360958,5,1
73198,2360959,5,1
73198,2360960,5,1
73198,2360961,5,1
73198,2360962,5,1
73198,2360963,5,1
73198,2360964,5,1
73198,2360965,5,0.9953341817900538
73198,2360966,5,0.22506523657143115
73198,2363087,5,0.7135757676675916
73198,2363088,5,1
73198,2363089,5,1
73198,2363090,5,1
73198,2363091,5,1
73198,2363092,5,1
73198,2363093,5,1
73198,2363094,5,1
73198,2363095,5,1
73198,2363096,5,1
73198,2363097,5,1
73198,2363098,5,0.8002985212638974
73198,2363099,5,0.009184824535623193
73198,2365218,5,0.019922577010467648
73198,2365219,5,0.9522782734334468
73198,2365220,5,1
73198,2365221,5,1
73198,2365222,5,1
73198,2365223,5,1
73198,2365224,5,1
73198,2365225,5,1
73198,2365226,5,1
73198,2365227,5,1
73198,2365228,5,1
73198,2365229,5,1
73198,2365230,5,1
73198,2365231,5,0.35215549667626617
73198,2367350,5,0.23082573110461235
73198,2367351,5,1
73198,2367352,5,1
73198,2367353,5,1
73198,2367354,5,1
73198,2367355,5,1
73198,2367356,5,1
73198,2367357,5,1
73198,2367358,5,1
73198,2367359,5,1
73198,2367360,5,1
73198,2367361,5,1
73198,2367362,5,1
73198,2367363,5,0.2841736087039113
73198,2369482,5,0.12131853773370385
73198,2369483,5,0.4891156535692513
73198,2369484,5,0.748095347942412
73198,2369485,5,0.9710684181466699
73198,2369486,5,1
73198,2369487,5,1
73198,2369488,5,1
73198,2369489,5,1
73198,2369490,5,1
73198,2369491,5,1
73198,2369492,5,1
73198,2369493,5,1
73198,2369494,5,0.9798768795453012
73198,2369495,5,0.04700833436660468
73198,2371617,5,0.03600662416480482
73198,2371618,5,0.2660547366835177
73198,2371619,5,0.5250344310566782
73198,2371620,5,0.7840141254246235
73198,2371621,5,0.9855556962251664
73198,2371622,5,1
73198,2371623,5,1
73198,2371624,5,1
73198,2371625,5,0.999002383737266
73198,2371626,5,0.729122712226212
73198,2373753,5,0.05743812357373536
73198,2373754,5,0.30197351417019963
73198,2373755,5,0.5609532085433603
73198,2373756,5,0.8199329029172658
73198,2373757,5,0.8428425592496991
73198,2373758,5,7.593774430337362e-4
73198,2375889,5,0.0331929572917521
73465,2465570,5,0.135783737013489
73465,2465571,5,0.6552878757171333
73465,2465572,5,0.5168713262003847
73465,2465573,5,0.06923548897132277
73465,2467701,5,0.009016155408415943
73465,2467702,5,0.761376470389776
73465,2467703,5,1
73465,2467704,5,1
73465,2467705,5,0.22508672527074813
73465,2469833,5,0.30585858190357684
73465,2469834,5,1
73465,2469835,5,0.9255817818403244
73465,2469836,5,0.6501761270530522
73465,2469837,5,0.17340896788462998
73465,2471965,5,4.931388552067801e-5
73465,2471966,5,0.21505130839534103
73465,2471967,5,0.04097942964443937
73484,2085953,5,0.14604587776730768
73484,2085954,5,4.959377544932067e-4
73484,2088085,5,0.039699519392475485
73484,2088086,5,0.0057318930512294175
73596,2501719,5,0.10951775483172387
73596,2501720,5,0.21844814670160412
73596,2501721,5,0.26993844531476496
73596,2501722,5,0.321429195259884
73596,2501723,5,0.3729198630400002
73596,2501724,5,0.4244098831154406
73596,2501725,5,0.16786160914691864
73596,2503851,5,0.5891794935122132
73596,2503852,5,1
73596,2503853,5,1
73596,2503854,5,0.9962939966991544
73596,2503855,5,0.9547188116759062
73596,2503856,5,0.9032281276121735
73596,2503857,5,0.3463396656617522
73596,2505983,5,0.08342040740866213
73596,2505984,5,0.10919086386924609
73596,2505985,5,0.05770017980593257
73596,2505986,5,0.00991549904430285
73667,2474033,5,4.6421300863730723e-4
73667,2476163,5,0.16953462516441942
73667,2476164,5,0.9200792692705989
73667,2476165,5,0.8753031820908189
73667,2476166,5,0.10722207212522626
73667,2478294,5,0.02074828398935497
73667,2478295,5,0.8549740348190069
73667,2478296,5,1
73667,2478297,5,1
73667,2478298,5,0.4427371078076947
73667,2480426,5,0.016211443699896334
73667,2480427,5,0.8022821467459201
73667,2480428,5,1
73667,2480429,5,0.8849422185622156
73667,2480430,5,0.08685180362090468
73667,2482559,5,0.03469521251879632
73667,2482560,5,0.6324907635524869
73667,2482561,5,0.3723575292468071
73667,2484692,5,6.098859150893986e-4
73667,2484693,5,0.00562335943938233
73734,2734165,5,0.029128591777943073
73734,2736297,5,0.534868967524916
73734,2736298,5,0.04132995429113507
73734,2738429,5,0.40308892853558065
73734,2738430,5,0.37009602491557597
73734,2740561,5,0.2161122572541237
73734,2740562,5,0.7372740234404802
73734,2742693,5,0.04020989904552698
73734,2742694,5,0.9748190262719989
73734,2742695,5,0.07185460363030434
73734,2744826,5,0.39628743904625297
73734,2744827,5,0.1086157686661929
73743,2333234,5,9.893574175657705e-5
73743,2333235,5,0.22648439166040626
73743,2333236,5,0.49970898178741335
73743,2333237,5,0.5758918594613671
73743,2333238,5,0.3368664508961141
73743,2335366,5,1.789254299364984e-6
73743,2335367,5,0.22820191801823675
73743,2335368,5,0.08499518490806222
73743,2335369,5,0.742163644349575
73743,2335370,5,0.5900473558157683
73743,2337501,5,0.14192368979230524
73743,2337502,5,0.5841218395635486
73743,2339634,5,0.029281128024373902
73827,2450522,5,0.02734430935890414
73827,2450523,5,0.07617832752885297
73827,2450524,5,0.11980339332018047
73827,2450525,5,0.0981744208265096
73827,2452654,5,0.7306128018528223
73827,2452655,5,1
73827,2452656,5,1
73827,2452657,5,0.6602998250335455
73827,2454786,5,0.5304030904218554
73827,2454787,5,1
73827,2454788,5,1
73827,2454789,5,0.7091107093989849
73827,2456918,5,0.15389719058722257
73827,2456919,5,1
73827,2456920,5,1
73827,2456921,5,0.7579215937644244
73827,2459050,5,0.05136577569693327
73827,2459051,5,0.9644138717919588
73827,2459052,5,1
73827,2459053,5,0.8067324781298637
73827,2459054,5,0.23413872357048093
73827,2459055,5,0.2945496671882924
73827,2459056,5,1.443082713522017e-5
73827,2461183,5,0.61160730424076315
73827,2461184,5,1
73827,2461185,5,0.8555433624967933
73827,2461186,5,0.9226083635702729
73827,2461187,5,0.9940112826898694
73827,2461188,5,0.02570566822439432
73827,2463315,5,0.1419465663343668
73827,2463316,5,0.9987024982390925
73827,2463317,5,0.9043542468622326
73827,2463318,5,0.865648203741014
73827,2463319,5,0.9553928137987852
73827,2463320,5,0.07473780433535576
73827,2465448,5,0.8852824459090829
73827,2465449,5,0.9531651234984397
73827,2465450,5,0.2778054192762822
73827,2465451,5,0.4404723991924897
73827,2465452,5,0.12376994044780731
73827,2467580,5,0.7000472891926766
73827,2467581,5,0.9948465260118247
73827,2467582,5,0.0071290276676416395
73827,2467583,5,0.18750205366164446
73827,2467584,5,0.17280207656025887
73827,2469712,5,0.346659977119416
73827,2469713,5,0.6057720934696496
73827,2469714,5,0.02392472353614867
73827,2469715,5,0.08041418813169003
73827,2469716,5,0.10897716482430697
73833,2422781,5,0.021657674217782915
73833,2422782,5,0.1472913873847574
73833,2422783,5,0.024115609071217476
73833,2424913,5,0.17100660921931266
73833,2424914,5,1
73833,2424915,5,0.27175916418135165
73833,2427045,5,0.2687573427975178
73833,2427046,5,1
73833,2427047,5,0.3121169940471649
73833,2429177,5,0.36650807637274263
73833,2429178,5,0.5145382978871464
73833,2429179,5,0.1538592442188412
73833,2431309,5,0.46425880995094776
73833,2431310,5,0.228540019620955
73833,2433441,5,0.5620095435261726
73833,2433442,5,0.4357712223559618
73833,2435572,5,0.036556725836358966
73833,2435573,5,0.754927959715575
73833,2435574,5,0.6430024250894785
73833,2437703,5,0.26530222012922167
73833,2437704,5,0.8623649008430541
73833,2437705,5,1
73833,2437706,5,0.8384218680739403
73833,2439835,5,0.9226285565674305
73833,2439836,5,1
73833,2439837,5,1
73833,2439838,5,0.9698222201809287
73833,2439839,5,0.0054317492760717866
73833,2441966,5,0.02218804477751255
73833,2441967,5,0.9952678908333182
73833,2441968,5,1
