19800101
14.49,1.65
18.52,4.3
17.73,4.94
13.2,3.95
15.17,3.32
19.04,6.73
18.49,9.95
12.94,8.7
12.63,8.59
17.75,10.07
22.21,13.34
18.47,8.92
17.5,7.52
22.19,9.57
22.32,12.8
22.32,15.22
22.33,14.55
19.26,11.36
17.73,13.55
18.68,15.72
19.47,16.4
19.41,11.03
14.48,3.57
14.93,4.07
16.03,8.33
18.54,11.24
16.89,9.2
15.94,7.71
15.97,9.63
17.74,8.59
12.64,2.76
7.07,-1.13
6.5,0.06
8.74,1.72
14.39,3.06
19.82,6.63
19.3,4.7
16.14,8.33
19.77,8.21
12.51,2.99
5.16,0.3
9.11,0.93
11.06,4.77
13.02,7.73
16.26,9.94
20.98,13.41
19.67,2.12
6.47,-1.97
10.89,1.6
19.75,9.35
23.71,14.52
25.11,15.72
27.19,12.3
27.23,13.48
26.68,12.15
22.6,5.81
16.23,3.7
18.76,5.47
23.5,8.41
24.42,13.71
20.98,1.54
6.33,-4.56
11.07,-2.07
18.88,7.71
20.69,13.35
19.83,8.76
22.88,13.5
24.18,17.83
22.81,13.66
27.04,15.9
25.52,18.12
26.37,18.12
25.13,14.13
20.06,10.79
19.77,10.98
22.41,15.51
22.13,13.95
17.54,5.68
18.84,11.28
24.81,15.03
23.75,9.06
19.73,8.73
20.9,13.84
21.69,12.89
19.68,12.72
17.86,12.6
17.37,13.96
18.96,14.31
22.49,13.68
22.21,9.16
22.35,11.6
23.1,14.54
22.83,17.6
26.09,18.47
26.58,14.22
22.39,12.67
21.54,13.14
22.84,17.51
23.62,14.75
25.38,10.38
25.29,10.35
25.62,16.98
25.3,14.68
15.38,7.24
16.57,4.56
23.87,9.42
26.41,13.08
26.07,14.1
24.85,14.15
25.39,12.21
26.95,12.77
27.41,14.03
26.53,14.86
26.73,15.59
26.72,18.15
26.55,19.1
24.03,13.9
22.18,11.03
24.31,12.01
27.03,13.54
24.21,15.47
26.14,18.35
28.49,19.06
28.88,17.96
28.29,18.82
28.58,18.31
29.78,17.92
29.81,18.78
27.58,18.71
26.88,14.41
27.54,16.95
28.98,21.84
28.69,23.53
29.14,21.55
28.46,19.99
27.49,21.39
26.78,19.8
27.95,17.99
28.7,18.48
28.62,19.97
29.28,19.7
29.32,20.49
28.24,19.32
29.42,18.15
31.51,20.83
32.41,23.91
32.12,24.12
32.63,24.03
31.44,23.44
30.24,23.46
30.37,22.52
30.82,23.56
30.76,22.89
30.91,23.11
31.65,23.67
31.87,22.23
32.07,22.7
32.41,23.26
32.94,24.06
34.29,24.05
30.38,22.66
28.38,20.39
30.92,20.34
32.01,20.16
32.23,20.11
32.63,20.5
32.42,22.57
32.92,24.11
33.59,23.99
34.38,24.16
34.6,24.61
34.86,24.31
33.57,23.58
33.11,23.25
34.02,24.19
34.3,24.98
35.12,25.22
35.97,25.69
36.14,25.06
36.04,25.54
35.13,24.65
35.42,24.98
36.03,24.78
36.89,25.06
35.88,25.15
35.14,24.7
34.82,24.41
34.79,24.97
34.92,25.84
35.05,25.03
35.46,24.89
35.26,24.99
35.45,24.7
35.73,24.57
36.03,24.35
35.88,24.51
36.21,24.97
37.17,24.41
38.14,24.44
37.25,24.79
36.21,24.91
32.19,25.12
31.0,24.32
32.48,24.19
34.19,23.72
34.84,24.25
34.23,24.85
32.99,24.96
32.78,24.51
31.0,22.53
31.89,22.31
34.12,23.9
34.66,23.84
34.46,23.41
33.34,23.76
34.16,24.53
33.54,26.38
32.17,25.25
32.75,25.04
32.36,24.16
33.27,24.23
33.46,25.03
31.57,26.99
32.14,24.99
33.75,24.4
33.79,24.46
33.55,24.0
31.66,24.18
32.87,24.88
32.65,23.85
33.54,24.19
33.95,23.24
34.24,22.87
35.02,22.87
36.27,23.67
37.7,24.88
37.19,24.88
36.04,23.65
34.76,24.3
32.59,23.73
32.57,23.1
30.43,21.4
30.99,22.6
33.14,23.82
33.74,24.45
33.37,24.67
34.06,23.91
34.78,23.89
31.73,23.56
30.26,23.75
30.03,23.97
31.06,24.36
31.94,24.15
32.85,24.38
33.8,22.72
34.09,21.53
33.89,22.4
33.57,22.91
34.42,23.44
34.2,23.52
33.82,23.68
33.97,22.7
32.81,20.79
31.54,21.97
32.5,24.7
32.93,24.89
33.18,23.88
32.62,23.75
32.5,24.19
28.58,23.05
27.59,22.62
31.06,24.06
32.38,24.18
28.78,20.41
26.75,17.79
29.34,18.52
28.6,15.09
29.23,15.78
28.5,17.31
26.45,14.59
26.59,14.06
27.47,13.63
29.3,14.16
29.8,15.21
31.12,15.8
28.86,15.79
27.4,14.61
28.22,15.22
29.5,18.06
29.63,21.73
30.11,24.14
29.59,20.59
26.56,18.23
22.45,14.63
22.44,11.58
23.42,12.94
25.77,13.07
23.95,11.55
20.79,6.49
23.19,9.11
27.34,18.76
25.18,10.7
12.45,7.43
15.37,5.59
19.81,4.26
21.8,8.12
23.36,10.95
25.22,13.53
26.21,14.0
25.41,9.67
26.51,10.66
27.37,13.11
28.16,15.67
28.62,16.3
27.14,15.44
26.27,15.35
25.31,12.19
24.41,10.5
25.19,13.31
21.26,12.08
16.06,10.2
11.12,7.06
12.37,6.12
14.63,2.36
14.93,4.32
13.91,5.92
12.83,8.48
13.33,9.76
15.03,9.41
13.51,6.08
8.59,2.32
9.93,0.12
14.16,0.51
19.47,4.01
22.49,7.55
24.3,12.13
20.63,9.83
16.68,10.25
18.44,11.75
22.73,14.87
22.9,15.5
24.8,17.67
24.3,15.45
18.11,8.19
11.78,5.22
14.37,1.22
16.92,2.38
19.41,6.26
19.22,9.83
18.26,10.77
21.21,10.07
21.1,7.84
22.66,9.27
19.5,7.66
9.36,3.52
6.5,1.46
9.4,3.22
19.97,8.26
19.24,8.37
12.25,0.34
15.76,1.04
16.56,2.42
16.17,3.83
18.68,4.06
18.31,3.82
18.83,3.48
20.86,4.81
17.66,4.78
20.23,4.47
19.38,4.94
14.92,3.66
18.37,6.94
16.78,5.82
14.88,3.8
15.25,5.92
15.29,5.6
13.25,6.39
11.19,1.37
12.25,0.14
16.45,4.87
16.53,3.58
13.93,3.41
10.51,2.66
9.53,3.41
8.83,3.61
7.6,3.08
10.67,1.47
12.31,1.98
15.21,0.99
20.09,3.63
22.21,7.2
22.73,10.67
20.3,10.53
18.02,6.48
20.89,8.58
20.85,10.66
19.56,7.66
19.61,6.9
11.58,1.59
10.85,0.28
11.23,4.53
10.45,6.02
9.66,4.72
15.03,7.48
15.82,6.88
16.79,6.55
22.7,3.39
12.46,-6.33
5.81,-3.85
9.3,0.3
13.05,2.59
15.29,2.39
19.23,5.84
21.28,7.99
21.49,10.4
23.8,12.36
24.3,14.72
23.68,15.72
20.84,9.45
22.7,7.27
25.47,8.09
20.68,11.49
19.5,14.33
22.49,14.88
23.81,15.94
22.37,15.2
18.1,11.49
17.83,12.05
23.9,13.69
23.46,11.83
19.45,8.39
17.42,10.73
18.87,9.45
19.72,9.04
18.81,9.35
18.05,11.5
17.55,10.97
17.93,10.8
19.87,10.07
23.32,10.95
22.68,11.28
22.04,10.18
21.27,9.42
19.74,4.35
19.76,5.46
22.56,9.77
22.41,11.91
20.77,8.84
21.06,7.95
21.79,8.02
21.71,10.64
23.17,12.65
23.39,17.16
21.98,16.28
26.47,11.46
27.24,13.5
26.57,18.79
25.17,17.71
25.48,19.22
26.33,17.04
25.54,12.16
24.14,10.8
23.48,14.26
24.77,16.45
27.04,20.03
27.23,18.91
26.26,19.09
27.0,19.99
27.92,19.24
27.43,18.39
27.37,17.39
27.23,18.38
27.98,18.59
27.09,20.22
27.39,21.14
29.19,20.02
29.56,19.17
26.87,21.15
24.72,18.88
23.58,16.73
23.94,15.99
26.3,16.5
27.55,18.45
28.24,20.57
29.76,21.42
31.07,20.54
30.88,20.96
27.9,20.47
25.03,20.67
25.54,19.8
28.05,18.74
28.36,18.6
28.25,19.42
27.67,19.61
26.9,18.41
24.52,13.35
24.46,10.48
25.7,13.27
27.65,16.85
27.41,18.23
24.93,17.33
26.66,19.66
28.91,22.41
30.47,23.46
28.22,18.66
26.15,13.19
25.49,15.55
26.18,18.16
27.6,20.43
28.75,20.17
29.33,20.6
31.37,20.46
31.92,21.41
30.91,21.99
30.86,23.38
30.57,23.06
28.94,21.31
30.14,21.81
30.99,22.57
30.58,22.33
28.71,22.47
28.81,22.35
31.42,23.41
31.86,24.59
32.38,25.27
32.69,24.64
31.83,23.9
27.65,21.49
28.39,22.27
30.23,23.35
30.91,25.49
31.35,26.04
31.75,24.56
31.58,23.48
32.03,23.18
32.57,23.47
32.84,23.74
32.92,24.26
33.03,24.37
32.83,24.85
31.27,22.56
30.94,23.04
31.22,22.7
31.46,22.87
31.15,23.99
32.02,23.94
31.57,24.62
32.37,23.81
33.1,23.46
32.74,23.42
32.88,23.68
31.11,22.5
28.64,21.74
29.45,22.73
31.2,23.92
32.76,24.72
33.75,22.98
33.15,22.67
32.96,23.53
33.53,24.67
32.92,24.47
33.46,23.76
34.02,23.93
33.51,24.56
33.5,24.37
33.89,24.6
34.1,25.25
34.61,25.08
34.66,24.89
35.21,25.15
35.66,24.83
34.45,25.78
31.64,24.0
30.48,23.68
32.49,25.04
33.45,24.62
34.5,24.62
34.45,24.93
33.51,24.73
33.91,24.59
34.26,24.43
33.43,24.87
32.84,24.75
33.52,24.69
34.26,24.58
34.44,24.26
34.05,22.99
33.88,23.8
34.01,23.51
33.45,24.47
32.35,24.3
33.32,24.79
34.75,24.79
34.6,24.8
34.61,24.97
34.94,24.83
32.61,23.78
31.88,23.02
32.39,22.09
33.28,23.07
33.26,22.43
33.59,23.81
32.98,23.77
33.5,23.2
33.91,23.64
31.95,24.11
28.05,23.86
28.44,24.27
28.52,22.98
31.03,24.91
31.79,24.19
31.65,23.65
32.45,23.53
32.49,23.86
32.64,23.67
32.72,22.41
33.38,22.9
31.15,21.4
30.15,19.39
30.85,19.84
31.91,21.83
33.2,22.95
31.71,22.61
31.04,22.58
31.12,21.03
27.31,16.14
23.59,13.01
24.56,12.69
26.86,14.72
29.32,17.13
30.39,19.76
30.06,19.06
30.36,19.95
30.97,21.37
31.3,22.52
31.37,21.49
31.93,20.92
31.35,21.03
31.28,20.58
31.98,20.7
32.81,21.68
30.07,21.4
30.48,22.62
29.71,22.27
30.14,22.79
29.91,21.22
24.98,15.75
27.35,17.3
31.97,21.76
30.17,22.23
30.44,23.24
31.03,23.83
31.09,23.91
31.03,23.57
30.46,22.41
30.84,22.66
27.45,15.42
21.12,11.32
23.54,11.47
26.49,15.76
27.27,14.89
19.45,11.64
15.1,9.41
22.83,12.12
22.07,8.2
20.19,6.99
21.1,8.13
22.7,11.52
24.65,15.92
24.2,19.17
22.91,12.53
23.1,10.26
25.54,10.04
25.85,11.72
25.89,13.79
25.71,13.52
24.03,12.61
24.53,13.67
20.28,11.15
18.17,8.68
20.33,8.32
20.39,9.55
20.92,9.77
21.61,9.35
24.74,11.83
23.91,15.26
24.88,16.06
26.89,16.19
25.55,14.24
19.66,8.32
18.35,3.28
21.52,7.59
25.95,13.53
24.99,16.74
25.7,18.01
27.54,19.88
24.55,15.76
22.2,16.48
22.94,17.17
23.42,15.22
20.79,9.64
19.68,4.76
23.11,8.79
21.31,9.12
17.68,4.39
17.79,8.96
19.95,15.22
21.62,15.73
21.83,12.76
21.5,9.55
24.58,12.75
24.91,11.26
17.85,9.79
13.08,8.31
13.71,4.61
18.67,5.03
19.64,4.3
12.16,0.54
10.33,0.24
15.82,4.46
21.85,12.37
24.41,12.45
18.48,5.23
13.04,5.05
12.8,1.9
19.18,5.1
20.69,6.08
21.59,9.8
19.15,10.75
13.61,6.94
14.79,7.5
15.52,8.1
21.84,12.76
24.9,15.01
20.22,6.9
19.88,5.52
23.87,11.62
22.81,7.83
14.6,2.11
14.56,1.62
11.85,-2.81
5.37,-8.79
6.07,-2.39
3.89,-3.19
5.8,-6.03
15.2,0.68
17.06,1.66
13.74,-2.89
18.61,3.23
21.75,15.35
22.96,17.43
24.09,17.43
23.31,16.89
20.83,8.89
16.43,4.35
22.04,7.44
18.76,5.37
17.54,4.72
19.97,11.84
21.41,15.08
21.52,11.52
16.08,6.19
12.83,4.33
12.91,7.19
10.87,3.94
9.43,2.31
7.76,1.05
3.73,-1.67
5.75,0.46
13.62,4.56
15.24,4.15
9.22,2.79
13.26,5.32
19.21,7.09
14.87,5.69
12.23,6.14
19.99,10.18
24.9,12.77
25.35,11.88
25.03,12.33
20.95,12.99
17.27,12.21
23.48,11.42
26.66,10.42
24.49,11.42
24.56,13.47
20.8,9.42
14.93,3.38
11.16,3.23
15.01,4.37
17.51,5.83
19.37,6.91
20.85,10.06
24.55,14.97
20.61,11.39
13.58,3.52
12.72,0.56
17.47,3.37
20.75,8.44
22.81,11.52
24.56,14.87
24.45,17.74
25.48,19.05
25.09,18.77
25.83,19.85
25.68,20.32
26.76,20.2
27.33,20.2
27.84,20.65
26.96,20.64
27.68,17.55
23.48,14.24
18.62,13.21
21.77,14.93
25.38,15.69
20.97,11.71
15.14,6.75
15.4,5.64
18.66,10.96
22.38,16.14
26.3,19.05
24.85,18.61
24.99,19.89
25.04,15.36
22.61,14.82
29.84,17.03
23.83,10.55
20.75,10.28
28.19,16.13
23.0,11.09
15.67,8.13
17.72,5.3
23.69,9.3
27.16,16.02
26.36,19.5
27.26,20.89
28.54,20.27
25.43,19.54
23.06,16.67
26.89,20.37
27.88,19.28
21.72,14.39
16.78,10.65
17.24,11.08
17.3,12.4
22.91,14.61
27.93,16.7
26.64,15.45
26.25,17.12
27.1,17.08
26.81,17.33
26.01,17.49
27.48,16.4
28.32,17.0
28.52,17.45
27.26,18.66
24.39,17.4
24.61,13.09
25.34,11.97
25.65,13.56
26.32,17.43
27.19,21.27
26.37,21.73
26.06,19.08
26.53,19.11
27.88,20.98
27.68,20.48
27.45,19.63
28.62,18.77
29.39,20.11
29.18,20.85
29.43,20.74
28.8,20.25
27.93,21.01
27.42,21.06
29.81,21.74
31.17,22.07
31.45,22.88
31.47,23.89
31.67,23.81
31.39,22.25
32.03,22.31
32.43,20.68
31.32,21.44
31.85,22.01
32.65,22.62
33.02,23.08
32.2,21.31
32.86,21.56
32.36,21.66
31.94,22.06
32.89,23.57
32.94,24.0
32.49,22.0
33.97,23.22
33.33,21.93
32.62,22.89
32.5,24.21
33.67,22.65
33.9,23.92
33.65,24.72
33.95,23.58
34.01,23.5
33.45,20.83
32.81,21.57
33.31,22.68
31.67,22.9
33.0,20.85
31.83,20.81
31.69,22.54
32.77,23.19
32.7,24.88
32.82,25.05
33.21,25.11
33.57,24.04
33.13,23.3
32.77,23.94
33.56,24.07
33.91,23.57
33.36,22.18
33.49,22.79
33.65,23.41
34.03,23.62
35.09,23.42
34.78,22.66
34.59,22.03
32.89,23.45
33.0,23.82
33.04,23.67
33.36,24.1
34.22,23.85
34.76,23.31
35.31,23.55
33.15,23.37
33.33,23.19
34.58,23.56
34.72,23.22
34.32,23.97
33.77,23.71
34.34,24.16
34.89,24.64
35.05,23.84
35.0,24.81
34.47,24.44
34.2,24.45
34.38,24.41
34.47,24.13
35.0,22.86
34.97,23.53
31.63,22.35
29.16,22.04
29.86,22.01
30.72,22.56
32.43,23.97
33.09,23.96
34.52,24.18
35.03,24.27
34.93,24.71
35.03,25.51
35.29,25.1
34.23,25.06
33.36,23.73
33.0,24.43
32.44,24.43
33.01,23.56
33.92,23.93
34.18,24.16
34.57,23.16
34.52,23.84
34.76,24.31
34.67,24.56
33.84,24.67
33.66,24.58
34.51,24.97
34.4,24.1
34.22,23.81
35.42,22.09
32.89,22.51
32.45,20.36
32.58,22.5
32.63,22.95
33.21,23.22
33.25,22.2
31.99,22.24
32.19,23.44
33.8,24.6
33.47,24.94
31.16,24.92
31.52,23.3
33.5,22.57
33.38,22.73
34.37,23.51
33.81,23.0
31.4,22.52
28.7,18.12
26.52,13.13
26.17,14.29
28.69,15.4
30.69,18.06
29.02,13.26
29.17,15.64
31.59,19.18
30.86,20.37
30.88,20.42
31.1,20.46
30.1,20.27
31.16,21.34
31.93,21.19
31.06,21.65
30.21,23.22
26.91,23.26
29.18,23.66
31.79,22.31
26.76,18.72
21.38,15.73
17.72,14.82
21.96,15.2
25.3,11.72
27.55,12.02
27.69,13.24
26.33,15.26
27.98,16.6
28.83,18.05
24.69,14.74
22.22,11.58
21.89,11.44
21.05,9.34
21.58,7.01
21.93,8.21
23.48,7.78
26.15,12.39
27.19,16.14
25.96,15.67
27.58,16.99
28.92,18.64
29.01,19.14
29.31,17.39
21.54,11.57
16.82,3.97
19.26,4.8
22.05,8.28
23.04,11.39
23.05,12.09
24.65,14.98
25.77,16.89
25.44,17.65
22.9,12.65
17.32,6.52
18.25,7.46
17.13,4.87
16.05,7.97
19.77,12.65
21.6,14.13
22.73,15.75
25.22,14.73
26.55,18.8
26.62,18.72
26.91,12.85
17.79,8.05
13.35,7.44
19.91,10.29
17.46,9.18
16.8,6.25
21.64,8.17
22.98,11.53
24.66,18.51
25.59,20.6
24.39,11.99
18.99,8.49
20.49,6.48
21.47,7.31
21.15,9.07
20.98,9.31
17.18,9.47
16.55,10.14
15.97,6.16
10.27,0.14
10.65,-0.28
16.94,6.79
18.24,9.53
17.16,3.94
18.21,5.37
22.18,9.66
20.54,7.8
21.53,4.2
23.43,8.06
25.1,13.48
24.8,17.17
24.73,19.38
23.01,13.37
15.84,9.19
12.57,5.58
12.1,5.22
11.43,1.85
10.23,2.61
9.53,4.73
7.81,4.75
7.57,3.6
10.96,1.37
12.68,0.78
14.33,5.64
19.16,7.05
22.13,10.79
20.1,12.81
18.6,10.8
19.0,7.02
20.63,5.01
18.18,5.0
19.82,5.22
22.84,8.17
18.67,5.41
14.02,3.53
13.61,7.13
13.39,6.78
9.53,3.62
7.66,3.04
6.85,3.54
9.22,2.46
13.48,0.9
19.1,4.43
16.82,5.49
13.22,5.59
12.99,3.82
15.77,4.35
21.17,9.45
20.46,8.76
20.37,11.34
18.07,7.46
14.38,3.34
13.37,2.12
12.01,5.77
12.31,6.13
13.05,4.97
12.74,1.78
16.23,4.24
19.88,10.94
17.27,9.48
15.64,7.29
15.28,7.86
16.26,5.77
16.62,4.87
15.56,8.18
17.53,8.75
19.95,7.68
19.83,7.4
20.96,7.57
21.5,10.04
18.85,10.92
16.35,9.06
19.19,9.09
22.56,9.87
20.69,10.66
15.03,6.44
13.33,5.97
17.82,3.62
23.29,6.86
25.49,11.12
23.73,17.03
22.98,15.04
24.6,13.73
25.24,12.9
26.95,12.45
25.79,9.73
21.17,10.49
20.0,3.8
17.91,4.06
17.54,3.72
18.46,6.88
21.03,10.35
22.45,11.8
21.61,13.3
17.3,9.51
18.17,5.99
22.11,7.49
20.13,7.18
13.54,3.07
15.0,4.82
16.44,7.22
14.95,7.54
17.18,7.24
21.12,11.72
21.74,10.31
20.5,6.09
19.72,8.4
21.58,11.51
23.23,11.34
26.77,9.82
23.58,7.67
22.06,6.94
21.97,15.49
22.94,15.5
20.42,9.93
14.51,9.86
16.29,9.74
19.8,6.5
23.69,8.69
26.22,12.62
23.76,15.8
25.53,17.66
23.41,11.84
20.94,7.66
21.06,7.4
22.63,8.43
25.74,12.12
23.94,14.54
20.01,15.52
21.87,15.21
24.16,17.63
24.75,15.68
25.15,13.65
24.46,10.64
24.3,12.78
23.82,17.44
24.22,19.48
26.73,20.36
27.12,21.17
27.54,21.47
27.46,19.74
26.32,16.05
26.71,11.92
26.77,12.23
26.38,13.03
28.08,17.83
28.9,18.88
26.15,14.69
24.71,17.8
25.75,20.1
27.19,21.31
27.42,22.25
28.08,22.42
25.7,17.63
25.8,12.71
25.03,15.95
26.81,20.52
28.3,19.96
26.54,17.47
24.24,17.75
26.84,15.68
29.18,17.22
30.29,19.29
30.23,19.92
29.57,18.62
29.82,18.17
30.27,19.53
30.84,19.06
31.55,20.18
29.56,19.08
27.38,17.24
28.82,19.09
31.05,21.79
31.9,23.98
31.71,22.85
29.74,21.92
27.94,19.23
29.09,19.37
29.89,19.86
29.2,18.81
29.86,20.1
30.3,20.29
30.35,21.15
31.9,21.67
30.9,20.25
31.3,20.77
28.04,20.6
27.74,20.62
30.81,22.01
30.57,22.27
31.46,21.27
30.87,21.62
30.27,21.77
31.2,22.41
30.4,22.56
30.52,22.48
31.91,23.13
32.75,24.93
33.84,24.88
33.92,25.13
33.68,25.81
33.67,25.79
33.01,25.0
32.86,25.78
32.97,24.61
33.34,23.52
32.48,22.5
32.31,22.2
32.89,23.85
33.01,23.03
32.85,23.37
29.68,22.94
25.8,22.27
24.7,22.11
26.31,22.17
28.68,22.12
31.66,23.23
31.49,23.68
30.97,23.5
32.85,22.44
33.62,23.27
32.72,23.5
33.56,24.8
33.53,23.7
34.14,24.25
34.15,24.36
33.98,24.53
34.6,24.1
33.58,23.66
33.53,23.54
33.42,23.49
33.42,23.98
32.82,23.09
32.29,22.83
32.32,23.08
33.4,23.34
33.49,24.3
33.26,23.39
31.7,22.53
30.22,22.76
