19800101
14.17,0.15
18.15,2.0
17.88,3.69
13.1,3.67
15.24,1.65
18.76,5.08
19.26,8.71
14.07,6.79
11.48,7.73
15.83,9.24
21.54,11.86
19.81,8.31
16.81,4.69
21.95,8.99
22.42,11.78
20.81,14.55
21.83,14.76
19.87,11.01
18.06,13.59
19.13,15.11
19.72,16.36
19.55,11.5
14.04,2.72
14.66,2.48
16.76,6.53
18.2,11.39
18.83,7.14
15.41,6.22
15.59,7.74
14.26,7.14
14.71,2.88
6.83,-1.85
6.89,-1.51
7.26,0.58
14.33,1.65
18.13,4.13
20.15,2.97
16.69,6.96
17.63,7.94
14.84,2.79
5.61,0.76
7.23,0.22
11.03,3.2
12.3,6.45
16.24,8.18
20.18,12.65
21.04,2.06
5.77,-2.11
9.48,0.37
18.71,7.6
24.77,14.13
25.15,15.98
28.0,11.5
28.57,12.92
27.87,11.04
25.17,5.78
17.94,3.4
18.2,3.95
23.37,5.91
25.31,11.44
22.53,2.31
6.48,-4.99
9.12,-3.73
18.18,4.9
20.32,13.02
19.83,7.22
22.95,11.32
25.28,17.88
23.52,12.93
26.69,15.04
27.79,17.89
27.78,17.91
27.09,11.59
20.68,9.55
20.13,10.02
22.53,14.2
22.9,14.92
18.58,5.38
19.13,8.97
23.99,13.55
26.1,8.21
20.88,8.47
21.43,12.4
21.71,12.09
19.42,12.21
18.59,12.04
17.2,13.05
17.68,13.54
21.79,12.78
22.88,8.25
22.61,9.58
23.32,12.31
23.29,16.06
24.61,17.47
27.44,13.79
23.19,11.53
22.95,9.72
22.64,17.87
24.52,9.3
24.85,8.47
25.9,9.24
25.93,16.93
26.26,14.06
15.56,6.81
13.66,3.84
22.98,7.57
26.81,10.78
26.7,12.36
25.4,12.64
24.47,10.56
27.12,12.03
27.71,12.39
27.3,15.13
27.21,14.96
27.14,18.13
26.82,18.58
24.67,13.22
22.39,10.23
23.65,11.31
26.95,12.65
27.11,12.97
25.59,17.82
28.81,18.23
28.81,17.12
28.41,18.3
28.69,16.86
28.98,16.86
30.69,17.49
28.46,18.28
26.51,13.53
28.3,16.04
29.23,22.01
29.88,23.09
30.08,21.85
28.78,18.84
27.68,19.77
26.34,19.87
28.79,16.57
29.12,17.76
29.47,18.19
28.57,19.2
30.19,20.03
28.33,17.94
29.44,16.97
31.56,18.56
32.63,23.9
32.9,23.62
33.59,23.8
32.67,22.84
31.67,23.13
31.1,22.22
31.41,22.66
31.7,22.62
31.91,23.29
32.4,23.62
32.51,21.07
33.1,21.37
33.52,22.28
34.1,23.01
35.59,23.14
32.0,22.39
27.32,19.34
31.61,19.06
32.9,18.96
33.38,18.94
33.5,19.07
33.31,22.41
33.9,23.8
34.13,22.86
34.93,23.45
35.7,24.44
35.99,24.6
34.58,22.46
34.67,23.01
35.21,22.8
36.07,25.11
36.59,25.41
37.78,25.52
38.46,24.92
38.14,25.33
36.78,24.82
37.93,25.49
38.25,24.62
38.57,25.03
37.38,24.73
36.59,24.52
36.1,23.65
36.2,23.67
36.67,24.83
36.9,25.0
37.37,24.9
37.07,24.42
37.19,23.94
36.92,23.85
37.78,23.55
37.77,24.02
37.88,24.93
38.3,24.03
39.1,24.04
38.57,24.34
37.86,24.24
35.47,24.72
35.14,24.5
32.57,23.92
34.75,23.4
35.9,23.71
35.29,23.85
34.0,24.53
35.13,24.23
31.94,22.68
30.94,21.44
34.93,23.53
35.98,23.34
35.87,22.55
34.7,23.05
36.33,23.96
33.84,27.15
33.28,26.03
33.41,24.43
33.57,23.81
33.63,23.9
35.16,24.73
33.23,25.06
32.13,24.7
34.52,24.03
34.82,23.94
34.41,23.24
32.86,23.85
34.82,23.95
33.59,23.06
34.41,23.53
34.64,22.84
35.23,23.1
36.11,22.35
37.4,23.08
39.47,23.59
39.26,24.15
37.76,22.85
36.16,23.06
33.89,22.84
33.6,21.75
32.16,21.03
30.99,21.64
33.82,22.57
34.22,24.41
34.4,24.02
34.63,23.22
35.42,23.82
33.53,23.39
31.81,23.22
29.92,23.15
29.98,23.92
31.26,23.63
32.95,23.63
34.41,22.33
34.6,21.04
34.69,21.36
34.87,20.91
34.45,22.84
35.08,23.02
34.32,23.69
34.69,22.3
33.87,20.79
32.67,21.72
33.58,23.16
33.72,24.67
34.11,23.79
33.22,23.21
33.29,23.5
30.29,22.6
28.37,21.71
31.01,23.03
32.72,23.11
30.57,19.32
26.84,17.68
28.77,17.72
29.45,14.03
28.95,13.9
29.94,15.85
29.45,13.89
28.62,12.56
28.04,12.26
29.81,12.48
30.78,13.57
31.5,13.43
30.04,14.99
27.72,12.27
28.53,13.0
29.24,15.09
29.79,21.42
29.95,22.5
29.3,19.49
26.1,16.72
23.27,14.3
22.34,10.65
23.25,11.28
25.09,11.37
24.05,10.98
21.75,4.68
23.14,7.82
26.97,18.69
26.07,10.65
12.21,7.2
15.63,5.85
19.47,3.25
21.56,7.27
23.64,8.25
25.06,11.77
26.68,12.48
24.3,7.51
26.16,9.68
27.82,11.71
29.0,14.03
29.78,15.65
28.27,14.82
26.62,14.52
26.57,11.52
25.57,8.96
25.54,11.21
23.14,10.56
19.18,10.45
11.92,6.71
13.63,5.6
14.04,1.81
14.85,3.52
14.58,4.19
12.21,6.9
12.18,8.44
14.53,8.24
13.87,7.21
9.03,2.28
8.4,0.67
14.13,0.15
18.76,2.19
22.73,5.33
25.19,9.67
