19800101
15.11,0.86
19.03,3.57
17.66,5.31
13.23,3.36
15.58,2.53
19.7,6.14
18.48,9.38
12.02,8.77
12.91,8.55
17.96,9.92
22.48,13.35
18.25,8.66
18.45,6.82
22.99,8.71
23.12,12.92
22.9,15.38
22.39,14.39
19.25,11.17
18.52,13.5
18.99,15.65
19.83,16.01
19.04,10.24
13.77,3.4
15.21,3.71
15.82,8.66
19.37,11.13
17.3,8.5
16.01,7.0
16.02,8.99
17.82,8.39
12.15,2.77
7.27,-0.37
6.7,0.13
9.3,1.98
14.48,2.4
20.46,6.48
19.72,4.18
16.37,8.15
20.37,7.54
12.43,2.86
5.61,0.27
9.45,0.8
11.51,4.94
13.55,7.72
16.86,10.06
21.36,13.62
19.75,1.7
7.1,-2.1
10.79,1.61
20.47,9.22
24.29,14.67
25.97,15.83
27.96,11.77
27.88,13.46
27.31,11.88
22.82,5.66
16.52,3.54
19.63,4.78
24.49,7.74
25.28,13.9
21.07,1.16
6.8,-4.58
11.39,-2.59
19.58,8.35
20.9,12.53
20.48,8.15
23.61,13.76
24.89,17.69
23.57,13.63
28.08,16.09
25.93,18.05
27.22,18.11
25.29,13.99
20.35,10.65
20.61,10.58
22.93,15.92
22.62,13.72
18.1,5.15
19.15,10.84
25.56,14.87
24.28,8.83
20.32,8.03
21.52,14.21
21.97,12.44
19.93,12.65
18.17,12.84
17.46,14.16
19.36,14.44
22.88,12.7
22.5,9.05
22.69,10.93
23.56,14.54
22.79,17.67
26.65,18.65
26.71,14.13
22.92,12.47
21.86,13.42
23.19,16.83
24.37,14.97
25.72,9.96
25.9,9.71
26.23,17.06
25.57,14.19
15.34,7.1
16.7,4.28
24.49,8.84
26.99,12.47
26.57,13.38
25.17,13.78
25.67,11.84
27.32,12.44
27.66,13.97
27.03,13.99
27.22,15.76
27.45,18.2
26.93,18.64
24.29,13.76
22.49,11.07
24.29,11.46
27.84,13.24
24.97,15.57
27.04,18.32
28.88,19.03
29.17,17.76
28.51,18.6
28.79,18.07
30.5,17.8
30.36,18.89
27.78,18.47
27.11,14.31
27.9,16.73
29.54,22.09
29.14,23.04
29.69,21.49
28.72,19.85
27.6,21.46
26.94,19.81
28.19,17.89
29.22,18.26
28.82,19.98
29.55,19.46
29.88,20.93
28.85,19.11
29.81,17.99
32.24,21.2
33.04,23.88
32.71,23.87
33.11,23.82
32.01,23.48
30.91,23.58
30.94,22.35
31.5,23.72
31.37,22.74
31.65,22.74
32.33,23.73
32.64,22.12
32.86,22.63
33.19,23.39
33.8,24.43
35.07,23.71
30.5,22.71
29.01,20.33
31.39,20.13
32.53,19.78
32.72,19.6
33.23,20.04
33.09,22.37
33.57,23.64
34.22,23.81
35.16,24.05
35.45,24.61
35.66,24.47
34.12,23.44
33.76,22.95
34.88,24.21
35.11,24.87
35.98,25.22
36.93,25.6
37.22,24.96
36.93,25.59
35.91,24.62
36.22,24.73
36.95,24.59
37.72,25.1
36.63,25.15
36.09,24.77
35.64,24.3
35.66,24.8
35.65,25.57
35.96,24.9
36.41,24.7
36.15,24.74
36.5,24.55
36.75,24.42
36.91,24.18
36.81,24.12
37.26,25.02
38.0,24.3
38.81,24.56
37.78,24.92
36.87,25.11
32.59,25.22
31.45,24.41
33.24,24.31
35.15,23.53
35.52,24.05
34.87,24.81
33.53,24.93
33.12,24.48
31.11,22.49
32.72,22.04
34.8,23.81
35.19,23.71
35.06,23.21
34.09,23.63
34.71,24.44
34.15,26.08
32.66,25.39
33.29,24.97
32.72,24.36
33.79,24.01
33.83,25.02
31.62,26.55
32.54,24.48
34.31,24.13
34.59,24.35
34.28,23.77
31.95,24.4
33.09,24.81
33.16,23.69
34.23,23.86
34.81,23.07
35.19,22.64
35.9,22.78
36.81,24.02
38.15,25.06
38.02,24.78
36.62,23.47
35.32,24.17
33.15,23.57
32.94,22.79
30.8,21.87
31.92,22.36
33.82,23.76
34.35,24.35
33.93,24.28
34.72,23.55
35.51,24.28
32.35,23.36
30.3,23.59
30.43,24.13
31.26,24.12
32.18,24.15
33.27,24.27
34.11,22.56
34.33,21.27
34.25,22.19
33.85,22.8
34.87,23.34
34.71,23.07
34.25,23.49
34.41,22.24
33.16,20.66
31.67,22.06
32.92,24.25
33.5,24.33
33.93,23.85
33.26,23.5
32.91,24.09
28.43,23.03
27.55,22.52
31.2,23.82
32.82,23.68
28.58,20.01
26.96,17.33
29.76,18.21
28.8,14.67
29.43,15.31
28.76,16.79
26.62,14.0
26.79,13.6
28.18,13.04
29.78,13.62
30.19,14.61
31.32,15.5
29.16,15.25
27.97,13.78
28.71,14.76
30.08,18.06
29.85,21.76
30.63,23.64
29.77,20.15
26.84,17.85
22.85,14.3
22.95,11.12
23.92,12.7
26.14,12.6
23.88,11.13
20.8,6.09
23.51,8.2
27.88,18.97
25.37,10.45
12.57,7.35
15.74,5.02
20.27,3.58
22.31,8.22
23.98,10.63
25.8,12.63
26.45,13.75
26.02,9.19
27.25,10.6
28.04,13.19
28.88,15.73
29.22,15.99
27.63,14.98
26.98,14.8
25.98,12.04
25.01,10.08
26.03,13.29
21.31,12.06
15.67,10.02
11.0,7.07
12.47,5.98
14.91,2.06
15.55,4.13
14.23,5.66
12.61,8.5
13.37,9.53
15.17,9.31
