cell_id,value
2135218,1.7468032836914062
2135219,1.7468023300170898
2135220,1.7468013763427734
2135221,1.7468013763427734
2135222,1.7467975616455078
2135223,1.7467975616455078
2137234,0.7465991973876953
2137235,0.74660491943359375
2137236,0.7466135025024414
2137237,0.7466278076171875
2137238,1.2035064697265625
2137239,1.7466611862182617
2137240,1.7466840744018555
2137241,1.7466983795166016
2137242,1.7467117309570313
2137243,1.746725082397461
2137244,1.7467365264892578
2137245,1.7467470169067383
2137246,1.7467613220214844
2137247,1.746769905090332
2137248,1.7467765808105469
2137249,2.440319061279297
2137250,2.7467870712280273
2137251,2.746790885925293
2137252,2.7467947006225586
2137253,2.746795654296875
2137254,2.7467966079711914
2137255,2.7467966079711914
2137256,2.7467966079711914
2137257,2.746795654296875
2137258,2.966794013977051
2137259,3.746792793273926
2137260,3.746790885925293
2137261,3.74678897857666
2137262,3.74678897857666
2137263,3.746786117553711
2137264,3.7467823028564453
2137265,3.279160499572754
2137266,3.7467756271362305
2137267,3.7467727661132812
2137268,3.746769905090332
2137269,3.746767044067383
2137270,3.7467641830444336
2137271,3.7467613220214844
2137272,3.7467575073242187
2137273,4.566754341125488
2137274,4.746750831604004
2137275,4.800818920135498
2137276,5.746744155883789
2137277,5.74674129486084
2137278,5.746738433837891
2137279,5.746735572814941
2137280,5.746731758117676
2137281,5.746728897094727
2137282,5.746725082397461
2137283,5.746722221374512
2137284,5.746718406677246
2137285,5.7467193603515625
2137286,5.746720314025879
2137287,5.746722221374512
2137288,5.326723098754883
2137289,4.746723175048828
2137290,4.7467241287231445
2137291,4.746725082397461
2137292,4.746725082397461
2137293,4.746725082397461
2137294,4.7467241287231445
2137295,4.7467241287231445
2137296,4.289862632751465
2137297,3.7467241287231445
2137298,3.7467241287231445
2137299,3.7467241287231445
2137300,3.7467241287231445
2137301,3.746723175048828
2137302,3.7467222213745117
2137303,3.3009443283081055
2137304,3.179014205932617
2137305,2.746718406677246
2137306,2.7467164993286133
2137307,2.7467145919799805
2137308,2.7467117309570312
2137309,2.746706008911133
2137310,2.746702194213867
2137311,1.866990089416504
2137312,1.7466917037963867
2137313,1.7466859817504883
2137314,1.7466812133789062
2137315,1.7466764450073242
2137316,1.7466716766357422
2137317,1.3914413452148437
2137318,0.8052701950073242
2137319,0
2137320,0
2137321,0
2137322,0
2137323,0
2137324,0
2137325,0
2137326,0
2137327,0
2137328,0
2137329,0
2137330,0
2137331,0
2137332,0
2137333,0
2137334,0
2137335,0
2137336,0
2137337,0
2137338,0
2137339,0
2137340,0
2137341,0
2137342,0
2137343,0
2137344,0.36680030822753906
2137345,0.7468013763427734
2137346,1.7468013763427734
2137347,1.7468013763427734
2137348,1.746800422668457
2137349,1.7467994689941406
2137350,1.7467985153198242
2137351,1.7467975616455078
2137352,1.7467966079711914
2137353,1.746795654296875
2137354,1.746795654296875
2137355,1.7467947006225586
2139366,0.7466106414794922
2139367,0.7466115951538086
2139368,0.74662017822265625
2139369,0.7466335296630859
2139370,0.7515659332275391
2139371,0.9924459457397461
2139372,1.309239387512207
2139373,1.7467098236083984
2139374,1.7467222213745117
2139375,1.746734619140625
2139376,1.7467460632324219
2139377,1.7467565536499023
2139378,1.74676513671875
2139379,1.7467737197875977
2139380,1.7467803955078125
2139381,1.7467899322509766
2139382,2.7467947006225586
2139383,2.746797561645508
2139384,2.7467994689941406
2139385,2.7468013763427734
2139386,2.74680233001709
2139387,2.74680233001709
2139388,2.7468013763427734
2139389,2.746800422668457
2139390,2.966798782348633
2139391,3.7467966079711914
2139392,3.7467947006225586
2139393,3.746792793273926
2139394,3.746790885925293
2139395,3.527170181274414
2139396,3.392561912536621
2139397,2.7641773223876953
2139398,2.792555809020996
2139399,3.3841705322265625
2139400,3.746771812438965
2139401,3.7467689514160156
2139402,3.7467660903930664
2139403,3.746762275695801
2139404,3.7467594146728516
2139405,3.7842931747436523
2139406,4.74675178527832
2139407,4.746748924255371
2139408,5.746744155883789
2139409,5.74674129486084
2139410,5.746738433837891
2139411,5.746735572814941
2139412,5.746732711791992
2139413,5.746728897094727
2139414,5.746726036071777
2139415,5.746722221374512
2139416,5.746718406677246
2139417,5.7467145919799805
2139418,5.746716499328613
2139419,5.74671745300293
2139420,5.746718406677246
2139421,5.1267194747924805
2139422,4.746720314025879
2139423,4.746721267700195
2139424,4.746721267700195
2139425,4.746721267700195
2139426,4.746722221374512
2139427,4.746722221374512
2139428,4.729806900024414
2139429,4.500943183898926
2139430,4.184169769287109
2139431,3.746720314025879
2139432,3.7467193603515625
2139433,3.7467193603515625
2139434,3.746718406677246
2139435,3.7467174530029297
2139436,3.6926441192626953
2139437,3.1841630935668945
2139438,2.7467117309570312
2139439,2.7467098236083984
2139440,2.746706962585449
2139441,2.7467041015625
2139442,2.7467002868652344
2139443,2.5943145751953125
2139444,2.100910186767578
2139445,2.100905418395996
2139446,1.8104372024536133
2139447,1.7466726303100586
2139448,1.746668815612793
2139449,1.746664047241211
2139450,1.3462791442871094
2139451,0.8104257583618164
2139452,0.7337541580200195
2139453,0
2139454,0
2139455,0
2139456,0
2139457,0
2139458,0
2139459,0
2139460,0
2139461,0
2139462,0
2139463,0
2139464,0
2139465,0
2139466,0
2139467,0
2139468,0
2139469,0
2139470,0
2139471,0
2139472,0
2139473,0
2139474,0
2139475,0
2139476,0.5774087905883789
2139477,0.7468023300170898
2139478,1.746800422668457
2139479,1.7467985153198242
2139480,1.7467975616455078
2139481,1.746795654296875
2139482,1.7467947006225586
2139483,1.7467937469482422
2139484,1.7467918395996094
2139485,1.746790885925293
2139486,1.746790885925293
2139487,1.7467899322509766
2141498,0.7466192245483398
2141499,0.74662017822265625
2141500,0.7466325759887695
2141501,0.7466459274291992
2141502,0.7466621398925781
2141503,0.74668121337890625
2141504,1.166703224182129
2141505,1.7467174530029297
2141506,1.7467355728149414
2141507,1.7467460632324219
2141508,1.7467565536499023
2141509,1.7467660903930664
2141510,1.746774673461914
2141511,1.7467823028564453
2141512,1.7467889785766602
2141513,1.7467947006225586
2141514,2.746798515319824
2141515,2.7468013763427734
2141516,2.7468061447143555
2141517,2.746807098388672
2141518,2.7468080520629883
2141519,2.746807098388672
2141520,2.7468061447143555
2141521,2.746805191040039
2141522,2.966803550720215
2141523,3.7468013763427734
2141524,3.7467994689941406
2141525,3.7467966079711914
2141526,3.5140209197998047
2141527,2.916187286376953
2141528,2.74678897857666
2141529,2.7467851638793945
2141530,2.7467803955078125
2141531,3.366776466369629
2141532,3.719013214111328
2141533,3.7467708587646484
2141534,3.746767997741699
2141535,3.7467641830444336
2141536,3.746760368347168
2141537,3.7467565536499023
2141538,4.746752738952637
2141539,4.7467498779296875
2141540,5.166746139526367
2141541,5.746742248535156
2141542,5.746739387512207
2141543,5.746735572814941
2141544,5.746732711791992
2141545,5.746728897094727
2141546,5.746726036071777
2141547,5.746722221374512
2141548,5.746718406677246
2141549,5.746715545654297
2141550,5.746711730957031
2141551,5.746713638305664
2141552,5.7467145919799805
2141553,5.346333980560303
2141554,5.1009392738342285
2141555,5.1009392738342285
2141556,5.023011207580566
2141557,4.74671745300293
2141558,4.746718406677246
2141559,4.746718406677246
2141560,4.746718406677246
2141561,4.746718406677246
2141562,4.475492477416992
2141563,4.109321594238281
2141564,3.746715545654297
2141565,3.7467145919799805
2141566,3.7467145919799805
2141567,3.7467126846313477
2141568,3.7467117309570312
2141569,3.727482795715332
2141570,3.700929641723633
2141571,2.9184656143188477
2141572,2.746702194213867
2141573,2.746699333190918
2141574,2.7466955184936523
2141575,2.7466917037963867
2141576,2.7091493606567383
2141577,2.7009029388427734
2141578,1.918436050415039
2141579,1.7466697692871094
2141580,1.7466650009155273
2141581,1.7466602325439453
2141582,1.7466611862182617
2141583,1.3811283111572266
2141584,0.746668815612793
2141585,0.6486005783081055
2141586,0
2141587,0
2141588,0
2141589,0
2141590,0
2141591,0
2141592,0
2141593,0
2141594,0
2141595,0
2141596,0
2141597,0
2141598,0
2141599,0
2141600,0
2141601,0.7468461990356445
2141602,0.7468471527099609
2141603,0.7268476486206055
2141604,0
2141605,0
2141606,0
2141607,0
2141608,0.7468061447143555
2141609,0.7468023300170898
2141610,1.7467994689941406
2141611,1.7467975616455078
2141612,1.7467947006225586
2141613,1.7467937469482422
2141614,1.7467918395996094
2141615,1.7467899322509766
2141616,1.7467880249023438
2141617,1.7467870712280273
2141618,1.746786117553711
2141619,1.746786117553711
2143630,0.7466373443603516
2143631,0.7466373443603516
2143632,0.7466411590576172
2143633,0.7466535568237305
2143634,0.7466697692871094
2143635,0.74669647216796875
2143636,1.101943016052246
2143637,1.688126564025879
2143638,1.746744155883789
2143639,1.7467594146728516
2143640,1.7467689514160156
2143641,1.7467775344848633
2143642,1.7467851638793945
2143643,1.7467918395996094
2143644,1.7467975616455078
2143645,1.7468023300170898
2143646,2.7468061447143555
2143647,2.7468080520629883
2143648,2.7468090057373047
2143649,2.746809959411621
2143650,2.746809959411621
2143651,2.7468128204345703
2143652,2.7468109130859375
2143653,2.746809959411621
2143654,2.80087947845459
2143655,3.3093557357788086
2143656,3.74680233001709
2143657,3.58087158203125
2143658,2.8893489837646484
2143659,2.746795654296875
2143660,2.7467918395996094
2143661,2.74678897857666
2143662,2.7467832565307617
2143663,2.8991613388061523
2143664,3.6110153198242187
2143665,3.746771812438965
2143666,3.746767997741699
2143667,3.74676513671875
2143668,3.7467613220214844
2143669,3.7467575073242187
2143670,4.746753692626953
2143671,4.956678867340088
2143672,5.72019624710083
2143673,5.746744155883789
2143674,5.746739387512207
2143675,5.746735572814941
2143676,5.746732711791992
2143677,5.746728897094727
2143678,5.746726036071777
2143679,5.746722221374512
2143680,5.746718406677246
2143681,5.746715545654297
2143682,5.746711730957031
2143683,5.746708869934082
2143684,5.746710777282715
2143685,5.746711730957031
2143686,5.746712684631348
2143687,5.746713638305664
2143688,5.648642539978027
2143689,5.300936698913574
2143690,5.300937652587891
2143691,5.300937652587891
2143692,5.300937652587891
2143693,5.179008483886719
2143694,4.7467145919799805
2143695,4.470332145690918
2143696,4.300936698913574
2143697,3.746713638305664
2143698,3.7467098236083984
2143699,3.746708869934082
2143700,3.746706962585449
2143701,3.7467050552368164
2143702,3.7467031478881836
2143703,3.7467002868652344
2143704,3.7297821044921875
2143705,2.9009180068969727
2143706,2.836139678955078
2143707,2.7466869354248047
2143708,2.746683120727539
2143709,2.746678352355957
2143710,2.746671676635742
2143711,1.9008903503417969
2143712,1.9008865356445313
2143713,1.8361072540283203
2143714,1.7466611862182617
2143715,1.746664047241211
2143716,1.5008907318115234
2143717,1.3349637985229492
2143718,0.6434450149536133
2143719,0
2143720,0
2143721,0
2143722,0
2143723,0
2143724,0
2143725,0
2143726,0
2143727,0
2143728,0
2143729,0
2143730,0
2143731,0
2143732,0
2143733,0.7468414306640625
2143734,0.7468433380126953
2143735,0.7339277267456055
2143736,0
2143737,0
2143738,0
2143739,0.7468156814575195
2143740,0.7468099594116211
2143741,0.7468042373657227
2143742,1.7467994689941406
2143743,1.7467975616455078
2143744,1.746795654296875
2143745,1.746790885925293
2143746,1.7467889785766602
2143747,1.7467870712280273
2143748,1.7467851638793945
2143749,1.7467832565307617
2143750,1.7467823028564453
2143751,1.746781349182129
2145762,0.7466573715209961
2145763,0.7466573715209961
2145764,0.7466611862182617
2145765,0.746673583984375
2145766,0.7466888427734375
2145767,0.7467060089111328
2145768,0.8499507904052734
2145769,1.4601364135742187
2145770,1.7467613220214844
2145771,1.746769905090332
2145772,1.7467823028564453
2145773,1.7467889785766602
2145774,1.746795654296875
2145775,1.7468013763427734
2145776,1.7468061447143555
2145777,1.746809959411621
2145778,2.7468128204345703
2145779,2.746814727783203
2145780,2.7468156814575195
2145781,2.7468156814575195
2145782,2.7468156814575195
2145783,2.746814727783203
2145784,2.7468137741088867
2145785,2.746811866760254
2145786,2.746811866760254
2145787,2.766036033630371
2145788,2.7925844192504883
2145789,2.782510757446289
2145790,2.7468013763427734
2145791,2.746798515319824
2145792,2.746795654296875
2145793,2.7467918395996094
2145794,2.7467880249023437
2145795,2.746781349182129
2145796,2.7843151092529297
2145797,3.7467737197875977
2145798,3.746769905090332
2145799,3.7467660903930664
2145800,3.746762275695801
2145801,4.566758155822754
2145802,4.7498393058776855
2145803,5.087044715881348
2145804,5.746747016906738
2145805,5.746744155883789
2145806,5.746740341186523
2145807,5.746735572814941
2145808,5.746732711791992
2145809,5.746728897094727
2145810,5.746726036071777
2145811,5.746722221374512
2145812,5.746718406677246
2145813,5.746715545654297
2145814,5.746711730957031
2145815,5.746707916259766
2145816,5.746708869934082
2145817,5.746707916259766
2145818,5.746708869934082
2145819,5.746709823608398
2145820,5.746710777282715
2145821,5.746710777282715
2145822,5.746710777282715
2145823,5.746710777282715
2145824,5.746710777282715
2145825,5.5267109870910645
2145826,4.746710777282715
2145827,4.746710777282715
2145828,4.746709823608398
2145829,4.485848426818848
2145830,3.746708869934082
2145831,3.746706962585449
2145832,3.7467050552368164
2145833,3.746701240539551
2145834,3.746699333190918
2145835,3.7466964721679687
2145836,3.7466936111450195
2145837,3.746689796447754
2145838,3.475461006164551
2145839,3.100905418395996
2145840,2.8104381561279297
2145841,2.7466745376586914
2145842,2.7466678619384766
2145843,2.746664047241211
2145844,2.746659278869629
2145845,2.475430488586426
2145846,1.8812646865844727
2145847,1.7466630935668945
2145848,1.7466669082641602
2145849,1.7365970611572266
2145850,1.3001203536987305
2145851,0.7182912826538086
2145852,0.700897216796875
2145853,0
2145854,0
2145855,0
2145856,0
2145857,0
2145858,0
2145859,0
2145860,0
2145861,0
2145862,0
2145863,0
2145864,0.746830940246582
2145865,0.74683380126953125
2145866,0.7468376159667969
2145867,0.7468376159667969
2145868,0.7468357086181641
2145869,0.7468318939208984
2145870,0.7468252182006836
2145871,0.74681854248046875
2145872,0.7468118667602539
2145873,0.7468051910400391
2145874,1.7467994689941406
2145875,1.7467966079711914
2145876,1.7467937469482422
2145877,1.746790885925293
2145878,1.7467870712280273
2145879,1.7467851638793945
2145880,1.746781349182129
2145881,1.746779441833496
2145882,1.9667787551879883
2145883,2.7467775344848633
2147894,0.746678352355957
2147895,0.7466793060302734
2147896,0.7466869354248047
2147897,0.7466983795166016
2147898,0.74671173095703125
2147899,0.74672698974609375
2147900,0.7467432022094727
2147901,1.36676025390625
2147902,1.746769905090332
2147903,1.7467775344848633
2147904,1.746795654296875
2147905,1.7468013763427734
2147906,1.7468070983886719
2147907,1.746811866760254
2147908,1.7468156814575195
2147909,1.7468185424804687
2147910,2.7468204498291016
2147911,2.746821403503418
2147912,2.746821403503418
2147913,2.746821403503418
2147914,2.746821403503418
2147915,2.7468204498291016
2147916,2.7468185424804687
2147917,2.746816635131836
2147918,2.746814727783203
2147919,2.746811866760254
2147920,2.7468109130859375
2147921,2.7468080520629883
2147922,2.746805191040039
2147923,2.7468013763427734
2147924,2.746798515319824
2147925,2.746793746948242
2147926,2.7467899322509766
2147927,2.746786117553711
2147928,3.3652420043945312
2147929,3.746774673461914
2147930,3.7467708587646484
2147931,3.746767044067383
2147932,3.746763229370117
2147933,4.566758155822754
2147934,4.761838912963867
2147935,5.555044651031494
2147936,5.746747970581055
2147937,5.746744155883789
2147938,5.746740341186523
2147939,5.746737480163574
2147940,5.746732711791992
2147941,5.746728897094727
2147942,5.746726036071777
2147943,5.746722221374512
2147944,5.746718406677246
2147945,5.7467145919799805
2147946,5.746710777282715
2147947,5.746706962585449
2147948,5.746705055236816
2147949,5.746706008911133
2147950,5.746706962585449
2147951,5.746707916259766
2147952,5.746706962585449
2147953,5.746707916259766
2147954,5.746707916259766
2147955,5.746707916259766
2147956,5.746707916259766
2147957,5.736637115478516
2147958,5.300156116485596
2147959,4.746706962585449
2147960,4.746706962585449
2147961,4.726705551147461
2147962,3.7467050552368164
2147963,3.7467031478881836
2147964,3.746701240539551
2147965,3.746699333190918
2147966,3.746697425842285
2147967,3.746694564819336
2147968,3.746689796447754
2147969,3.7466859817504883
2147970,3.7466821670532227
2147971,3.746678352355957
2147972,3.3811378479003906
2147973,3.3008928298950195
2147974,3.300889015197754
2147975,2.7466602325439453
2147976,2.7466564178466797
2147977,2.7466554641723633
2147978,2.4702768325805664
2147979,1.8464221954345703
2147980,1.7466650009155273
2147981,1.7466669082641602
2147982,1.5594425201416016
2147983,1.2222881317138672
2147984,0.7744321823120117
2147985,0.7570247650146484
2147986,0
2147987,0
2147988,0
2147989,0
2147990,0
2147991,0
2147992,0
2147993,0
2147994,0
2147995,0
2147996,0.746826171875
2147997,0.7468299865722656
2147998,0.7468328475952148
2147999,0.7468328475952148
2148000,0.7468318939208984
2148001,0.7468290328979492
2148002,0.7468252182006836
2148003,0.74681854248046875
2148004,0.7468118667602539
2148005,0.7468051910400391
2148006,1.7467985153198242
2148007,1.7467947006225586
2148008,1.7467918395996094
2148009,1.7467889785766602
2148010,1.746786117553711
2148011,1.7467823028564453
2148012,1.746779441833496
2148013,1.7467775344848633
2148014,1.9667768478393555
2148015,2.7467737197875977
2150026,0.7467050552368164
2150027,0.746708869934082
2150028,0.7467155456542969
2150029,0.7467250823974609
2150030,0.7467374801635742
2150031,0.7467508316040039
2150032,0.74676513671875
2150033,1.3667802810668945
2150034,1.7467870712280273
2150035,1.7467937469482422
2150036,1.746800422668457
2150037,1.7468080520629883
2150038,1.7468128204345703
2150039,1.7468223571777344
2150040,1.7468242645263672
2150041,1.746826171875
2150042,2.7468271255493164
2150043,2.746828079223633
2150044,2.746828079223633
2150045,2.7468271255493164
2150046,2.7468271255493164
2150047,2.7468252182006836
2150048,2.746824264526367
2150049,2.746821403503418
2150050,2.7468185424804687
2150051,2.7468156814575195
2150052,2.7468128204345703
2150053,2.746809959411621
2150054,2.746807098388672
2150055,2.7468042373657227
2150056,2.746800422668457
2150057,2.7467966079711914
2150058,2.7467918395996094
2150059,2.7467870712280273
2150060,2.9667835235595703
2150061,3.746776580810547
2150062,3.7467727661132812
2150063,3.746767997741699
2150064,3.7467641830444336
2150065,4.276296615600586
2150066,4.759671211242676
2150067,5.392528057098389
2150068,5.3925251960754395
2150069,5.6121392250061035
2150070,5.746740341186523
2150071,5.746737480163574
2150072,5.746733665466309
2150073,5.746728897094727
2150074,5.746725082397461
2150075,5.746722221374512
2150076,5.746718406677246
2150077,5.7467145919799805
2150078,5.746710777282715
2150079,5.746706962585449
2150080,5.746703147888184
2150081,5.746702194213867
2150082,5.746703147888184
2150083,5.7467041015625
2150084,5.746705055236816
2150085,5.746706008911133
2150086,5.746706008911133
2150087,5.746705055236816
2150088,5.746705055236816
2150089,5.7467041015625
2150090,5.7467041015625
2150091,5.126704216003418
2150092,4.746703147888184
2150093,4.7297868728637695
2150094,3.9009246826171875
2150095,3.836149215698242
2150096,3.746697425842285
2150097,3.7466955184936523
2150098,3.7466936111450195
2150099,3.7466907501220703
2150100,3.746687889099121
2150101,3.7466840744018555
2150102,3.74668025970459
2150103,3.7466745376586914
2150104,3.746670722961426
2150105,3.74666690826416
2150106,3.7466630935668945
2150107,3.6434316635131836
2150108,3.334946632385254
2150109,2.746654510498047
2150110,2.746657371520996
2150111,2.5451221466064453
2150112,1.7466621398925781
2150113,1.7466650009155273
2150114,1.7466669082641602
2150115,1.5942869186401367
2150116,0.8824310302734375
2150117,0.741755485534668
2150118,0.6045980453491211
2150119,0
2150120,0
2150121,0
2150122,0
2150123,0
2150124,0
2150125,0
2150126,0
2150127,0.7468051910400391
2150128,0.7468137741088867
2150129,0.7468194961547852
2150130,0.7468252182006836
2150131,0.7468280792236328
2150132,0.7468290328979492
2150133,0.7468271255493164
2150134,0.746821403503418
2150135,0.7468166351318359
2150136,0.7468099594116211
2150137,0.74680328369140625
2150138,1.7467966079711914
2150139,1.7467937469482422
2150140,1.7467899322509766
2150141,1.746786117553711
2150142,1.7467832565307617
2150143,1.7467803955078125
2150144,1.7467756271362305
2150145,2.7009963989257813
2150146,2.711066246032715
2150147,2.746771812438965
2152158,0.7467374801635742
2152159,0.7467412948608398
2152160,0.7467470169067383
2152161,0.7467555999755859
2152162,0.74676513671875
2152163,0.7467756271362305
2152164,0.74678802490234375
2152165,1.366800308227539
2152166,1.7468061447143555
2152167,1.7468109130859375
2152168,1.7468156814575195
2152169,1.7468194961547852
2152170,1.7468252182006836
2152171,1.7468271255493164
2152172,1.7468290328979492
2152173,1.746830940246582
2152174,2.7468347549438477
2152175,2.7468347549438477
2152176,2.7468338012695313
2152177,2.746832847595215
2152178,2.7468318939208984
2152179,2.746830940246582
2152180,2.746829032897949
2152181,2.746826171875
2152182,2.7468223571777344
2152183,2.746819496154785
2152184,2.746816635131836
2152185,2.7468137741088867
2152186,2.746809959411621
2152187,2.7468061447143555
2152188,2.74680233001709
2152189,2.746797561645508
2152190,2.746793746948242
2152191,2.766789436340332
2152192,3.746784210205078
2152193,3.7467803955078125
2152194,3.7467737197875977
2152195,3.7467689514160156
2152196,3.74676513671875
2152197,3.746760368347168
2152198,4.192532539367676
2152199,4.19252872467041
2152200,4.425297737121582
2152201,5.023125171661377
2152202,5.646980285644531
2152203,5.746736526489258
2152204,5.746733665466309
2152205,5.746729850769043
2152206,5.746725082397461
2152207,5.746721267700195
2152208,5.74671745300293
2152209,5.7467145919799805
2152210,5.746710777282715
2152211,5.746706962585449
2152212,5.746703147888184
2152213,5.746699333190918
2152214,5.746700286865234
2152215,5.746701240539551
2152216,5.746702194213867
2152217,5.746703147888184
2152218,5.746703147888184
2152219,5.746703147888184
2152220,5.746703147888184
2152221,5.746703147888184
2152222,5.746701240539551
2152223,5.34631872177124
2152224,5.100922107696533
2152225,4.746698379516602
2152226,4.746697425842285
2152227,4.326696395874023
2152228,3.746694564819336
2152229,3.7466917037963867
2152230,3.746689796447754
2152231,3.7466869354248047
2152232,3.7466840744018555
2152233,3.74668025970459
2152234,3.746676445007324
2152235,3.7466726303100586
2152236,3.895442008972168
2152237,4.700885772705078
2152238,4.7008819580078125
2152239,4.700878143310547
2152240,4.109256744384766
2152241,3.700876235961914
2152242,3.1092605590820312
2152243,2.7466583251953125
2152244,2.700882911682129
2152245,2.4909563064575195
2152246,1.746664047241211
2152247,1.7466650009155273
2152248,1.7091283798217773
2152249,0.7466669082641602
2152250,0.73659515380859375
2152251,0
2152252,0
2152253,0
2152254,0
2152255,0
2152256,0
2152257,0
2152258,0.7467832565307617
2152259,0.7467927932739258
2152260,0.7468013763427734
2152261,0.7468090057373047
2152262,0.7468156814575195
2152263,0.7468204498291016
2152264,0.7468233108520508
2152265,0.7468223571777344
2152266,0.7468194961547852
2152267,0.7468147277832031
2152268,0.7468090057373047
2152269,0.90102386474609375
2152270,1.7467947006225586
2152271,1.746790885925293
2152272,1.7467870712280273
2152273,1.7467832565307617
2152274,1.746779441833496
2152275,1.7467765808105469
2152276,2.5667715072631836
2152277,2.746769905090332
2152278,2.7467689514160156
2152279,2.7467689514160156
2154290,0.7467536926269531
2154291,0.7467584609985352
2154292,0.7467632293701172
2154293,0.7467861175537109
2154294,0.7467937469482422
2154295,0.7468023300170898
2154296,0.7468109130859375
2154297,1.3668203353881836
2154298,1.7468242645263672
2154299,1.7468280792236328
2154300,1.746830940246582
2154301,1.7468338012695312
2154302,1.746835708618164
2154303,1.7468385696411133
2154304,1.7468385696411133
2154305,1.7468385696411133
2154306,2.7468385696411133
2154307,2.746837615966797
2154308,2.7468366622924805
2154309,2.7468385696411133
2154310,2.746837615966797
2154311,2.746835708618164
2154312,2.7468338012695313
2154313,2.746830940246582
2154314,2.746828079223633
2154315,2.746823310852051
2154316,2.7468204498291016
2154317,2.746816635131836
2154318,2.7468128204345703
2154319,2.7468090057373047
2154320,2.7468042373657227
2154321,2.7467994689941406
2154322,2.7467947006225586
2154323,2.7667903900146484
2154324,3.7467851638793945
2154325,3.746781349182129
2154326,3.746776580810547
2154327,3.746769905090332
2154328,3.74676513671875
2154329,3.746760368347168
2154330,3.7467565536499023
2154331,3.7467517852783203
2154332,4.166747093200684
2154333,4.9663615226745605
2154334,5.630500316619873
2154335,5.746736526489258
2154336,5.746732711791992
2154337,5.746729850769043
2154338,5.7467241287231445
2154339,5.746721267700195
2154340,5.74671745300293
2154341,5.746713638305664
2154342,5.746709823608398
2154343,5.746706962585449
2154344,5.746703147888184
2154345,5.746699333190918
2154346,5.746696472167969
2154347,5.746697425842285
2154348,5.746698379516602
2154349,5.746699333190918
2154350,5.746700286865234
2154351,5.746700286865234
2154352,5.746700286865234
2154353,5.746700286865234
2154354,5.746699333190918
2154355,5.718316555023193
2154356,5.700920581817627
2154357,5.3009185791015625
2154358,5.30091667175293
2154359,4.880915641784668
2154360,3.9572954177856445
2154361,3.746689796447754
2154362,3.7466859817504883
2154363,3.746683120727539
2154364,3.74668025970459
2154365,3.746676445007324
2154366,3.746673583984375
2154367,3.746668815612793
2154368,4.166665077209473
2154369,5.090279579162598
2154370,5.300880432128906
2154371,5.300876617431641
2154372,5.126649856567383
2154373,4.053114891052246
2154374,3.2222728729248047
2154375,2.774416923522949
2154376,2.7466583251953125
2154377,2.746659278869629
2154378,2.391434669494629
2154379,1.805267333984375
2154380,1.7466630935668945
2154381,1.7297468185424805
2154382,0.8669586181640625
2154383,0.7466707229614258
2154384,0.7466764450073242
2154385,0
2154386,0
2154387,0
2154388,0.5009574890136719
2154389,0.7025175094604492
2154390,0.746769905090332
2154391,0.7467803955078125
2154392,0.7467899322509766
2154393,0.7467985153198242
2154394,0.7468061447143555
2154395,0.7468118667602539
2154396,0.7468156814575195
2154397,0.7468156814575195
2154398,0.7468137741088867
2154399,0.7468090057373047
2154400,1.214421272277832
2154401,1.501021385192871
2154402,1.7467937469482422
2154403,1.7467889785766602
2154404,1.7467842102050781
2154405,1.7467803955078125
2154406,1.7467765808105469
2154407,1.7538576126098633
2154408,2.243062973022461
2154409,2.7467660903930664
2154410,2.74676513671875
2154411,2.74676513671875
2156422,0.7467889785766602
2156423,0.7467899322509766
2156424,0.746795654296875
2156425,0.7468013763427734
2156426,0.7468080520629883
2156427,0.7468156814575195
2156428,0.7468347549438477
2156429,1.3668403625488281
2156430,1.746842384338379
2156431,1.7468442916870117
2156432,1.7468461990356445
2156433,1.7468481063842773
2156434,1.7468490600585937
2156435,1.7468490600585937
2156436,1.7468490600585937
2156437,1.746847152709961
2156438,2.0077075958251953
2156439,2.7468442916870117
2156440,2.7468433380126953
2156441,2.7468414306640625
2156442,2.746840476989746
2156443,2.746837615966797
2156444,2.746837615966797
2156445,2.746835708618164
2156446,2.7468318939208984
2156447,2.746829032897949
2156448,2.746823310852051
2156449,2.746819496154785
2156450,2.7468156814575195
2156451,2.7468109130859375
2156452,2.7468061447143555
2156453,2.7468013763427734
2156454,2.7467966079711914
2156455,2.766791343688965
2156456,3.746786117553711
2156457,3.746781349182129
2156458,3.7467775344848633
2156459,3.746769905090332
2156460,3.7467660903930664
2156461,3.7467613220214844
2156462,3.7467565536499023
2156463,3.868680953979492
2156464,4.48819637298584
2156465,5.366743087768555
2156466,5.746739387512207
2156467,5.746736526489258
2156468,5.746732711791992
2156469,5.746728897094727
2156470,5.746726036071777
2156471,5.746720314025879
2156472,5.746716499328613
2156473,5.746713638305664
2156474,5.746709823608398
2156475,5.746706008911133
2156476,5.746702194213867
2156477,5.746699333190918
2156478,5.746695518493652
2156479,5.746694564819336
2156480,5.746695518493652
2156481,5.746696472167969
2156482,5.746696472167969
2156483,5.746697425842285
2156484,5.746697425842285
2156485,5.746696472167969
2156486,5.746696472167969
2156487,5.746695518493652
2156488,5.746694564819336
2156489,5.7466936111450195
2156490,5.746692657470703
2156491,5.643463611602783
2156492,4.880910873413086
2156493,3.8824462890625
2156494,3.7466840744018555
2156495,3.74668025970459
2156496,3.746676445007324
2156497,3.746673583984375
2156498,3.761754035949707
2156499,4.500888824462891
2156500,4.6041107177734375
