registry_id,stat_land_combined,geo_id_revised,Stone_Unique_ID_revised,note,uncertainty_class
110021001253,C1,1246680010015,124162,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462605,F1,1366950010001,125024,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002134048,F1,0402180010169,125897,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070190741,F1,0402180010169,125897,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110034008776,C2,0994220000001,125916,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,0361330000022,129860,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,1322390010001,137018,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,0361330000010,142864,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,0361310000027,147281,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,0361330000009,154217,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,0361330000004,154839,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110033482540,F1,0410440010105,156378,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110055045892,F1,0591370000638,168830,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002049275,F1,0431530000026,172432,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110027151935,F1,0591500200070,172691,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110007177768,F1,0402210000648,175062,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110007177768,F1,0825700000001,195003,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110007177768,C2,0591500190052,197651,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002049275,F1,1329490010002,211232,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110027151935,C1,0591500200080,212909,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110007177768,F1,0402210000467,221460,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380030002,223624,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,C2,0030170000001,224263,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380030006,225282,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110031457466,F1,0021150000007,227033,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,C2,0700350030008,227693,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,F1,0421980000007,227959,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C2,0701070100007,228374,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C2,0701070100004,229241,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463114,C2,0410220010046,230925,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070190741,C2,0402180010023,231052,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002134048,C2,0402180010023,231052,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110031457466,F1,0021150000001,231392,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0410340030120,231636,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0410340030120,231636,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,C1,0311370000011,231735,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,F1,0311290000007,232363,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070058559,F1,0281690000048,233056,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462703,F1,0281690000048,233056,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0030100000006,234322,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462703,C2,0281690000033,234563,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070058559,C2,0281690000033,234563,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,0281810000040,234783,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,F1,0700350040001,234872,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0730150000008,234900,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0730150000008,234900,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463114,C2,0410220010045,235113,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,F1,0680870000010,237016,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463123,C2,0620080060001,237681,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020007,238097,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002134066,C2,0281740000002,238129,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,C2,0700350030010,238506,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,F1,0421980000045,238523,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0410340040082,239392,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0410340040082,239392,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110056955521,C1,0710250040001,239798,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000460821,F1,0371780000074,240252,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,C2,0710750020002,240865,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380030005,240895,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0030170000003,241178,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,C2,0710120020002,243911,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,C2,0710120020002,243911,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070058559,F1,0281690000032,244345,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462703,F1,0281690000032,244345,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,C2,0311370000005,246104,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,1203370000001,247006,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380030004,247562,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,F1,0451440010028,248267,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070100011,248288,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005037414,F1,0012220000002,250885,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,C2,0730830000010,252026,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463123,C2,0410220020342,252362,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000460821,F1,0371780000033,253105,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,C2,0730830000019,254157,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,F1,0752250010032,254711,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110031457466,C2,0021150000006,254785,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070135261,F1,0650910020037,255216,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,F1,0422320000476,256279,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463123,C2,0620080060013,257519,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070190741,F1,0402180030167,257533,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002134048,F1,0402180030167,257533,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,F1,0680870000011,258682,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110056955521,C1,0710250040003,258908,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,C2,0760590020005,259250,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020008,259296,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C2,0701070080028,259543,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070080032,259739,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462703,C2,0281690000064,259742,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070058559,C2,0281690000064,259742,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0730150000010,260635,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0730150000010,260635,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020009,260644,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000460821,F1,1201260010001,262661,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070135261,C2,1318900010003,263379,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070190741,F1,1338220010002,265847,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002134048,F1,1338220010002,265847,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070100023,265894,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,F1,0700350030006,267543,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,C2,0752250010015,268110,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,C2,0030160000002,269389,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0030110000001,269399,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,F1,0760590020009,269907,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070100020,270085,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070070022,270779,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,F1,0701070100001,270819,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380030001,272273,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070135261,F1,0650910020068,272532,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020005,273370,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005179975,F1,0402890000036,273444,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,C2,0030160000003,273858,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,C2,0270210000001,274308,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070135261,F1,0650910020075,274670,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,0710010000006,275298,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,0281810000039,275697,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020010,276461,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070100013,276640,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463123,C2,0410220020360,276670,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,F1,0680870000013,278099,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,C1,0660550130046,279522,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070070024,279919,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020002,280665,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070080029,280752,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0730150000009,280801,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0730150000009,280801,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070070023,281057,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380030003,281268,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005179975,F1,0402890000037,282177,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0730150000003,283466,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0730150000003,283466,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000460821,F1,0371780000005,284535,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0730150000006,284624,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0730150000006,284624,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,C2,0030160000001,285321,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070058559,C2,0281690000056,286448,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462703,C2,0281690000056,286448,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C2,0701070080026,287558,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0710120020004,287628,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0710120020004,287628,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,1242240020001,287871,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0730150000011,288009,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0730150000011,288009,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463123,C2,0410220100017,288297,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,C2,0420490000017,288457,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0710120010001,288506,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0710120010001,288506,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,F1,0760590030009,288980,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070100012,289053,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0030110000006,289449,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005037414,F1,1217870010001,290204,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0270210000002,290292,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0030100000015,291440,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020006,291901,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,C2,0730830000013,292590,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020004,292992,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,F1,0401250000012,293781,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,C1,0660550140035,296251,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,0030100000011,296367,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,C2,0700350030004,296443,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070135261,F1,1318900010002,297317,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,F1,0401250000009,297521,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,F1,1328670010001,298106,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,F1,0321630000200,298470,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,C2,0680870000262,298549,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005037414,C2,0012110000014,298906,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,F1,0701070080027,299307,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,F1,0710120020001,300252,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,F1,0710120020001,300252,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070080039,300978,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605436,C1,1144380020003,302367,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,F1,0752250010014,303013,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,0281810000079,303313,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C1,0701070100008,303671,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313545,C1,0311370000003,303715,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,0710010000001,304142,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070135261,F1,0650910020112,304439,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070122975,C2,0730150000005,305255,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070055384,C2,0730150000005,305255,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005031036,F1,0660550010348,308865,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000755193,C2,0440990010027,308908,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C2,0701070100002,309283,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070605402,F1,0281810000028,309815,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,C2,0760590020004,310844,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005037414,C2,0012220000001,310992,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110031457466,F1,0021160000001,311549,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110046120684,C2,0730830000017,312559,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463196,F1,0680870000014,312651,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110002134048,C2,1338220010001,313657,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070190741,C2,1338220010001,313657,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110005079770,C2,0371540000021,313921,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000462703,C2,0281690000020,314732,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110070058559,C2,0281690000020,314732,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110009313457,C2,0701070100005,315642,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
110000463123,C1,0620080070002,317393,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.,4.2
